PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
ARY-train-0510,تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ المكانة السياسية والدينية للسطان أمير المؤمنين وخليفة المسسلمين… القيمة الرمزية والسياسية والإلزامية لبيعة السلطان: واش “البيعة الحفيظية” عقد متساوي الأطراف، ولا غير الهضرة الخاوية؟. ح 81,"She is unique in publishing “Code”: the series “How can the sultans of Morocco be able to see “Rioshom” and how can they protect the authority and how can they protect it? The political and religious status of the Sultan, Commander of the Faithful and Caliph of the Muslims... The symbolic, political and obligatory value of the Sultan’s Pledge of Allegiance: Is the “Hafidiyah Pledge” a contract of equal parties, or nothing but empty sacrifice? H 81",تنفرد بنشرها “كود” سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الاستقلال السياسي والإديولوجي المغربي على عهد السلالات ذات الشرعية الذاتية…المهدي بن تومرت “نبي أمازيغي” يعيد إنتاج رمزية سيدنا محمد عليه السلام بحذافرها ! ح 39,"She is unique in publishing the “code” of the series “How are the sultans of Morocco, how do they see “Rioshom” and how do they protect the authority? ! Moroccan political and ideological independence during the era of self-legitimate dynasties...Mahdi Ben Tumart, the “Berber prophet” reproduces the symbolism of our Prophet Muhammad, peace be upon him, to the letter! H 39",0.14
ARY-train-0511,لا تتركنا يا عمر بلفريج! أي مغرب. وأي عمل برلماني. دون بودكاستاتك. ودون رسائلك التي لم يكن يرد عليها أحد,"Don't leave us, Omar Belfrige! That is, Morocco. And any parliamentary action. Write down your podcasts. And write down your messages that no one responded to",لماذا اعتبر كثيرون فاطمة النجار أمهم، بينما لم يقل أحد لمولاي عمر يا أبي! أي مجتمع لا عقوق فيه، ويقدس الآباء، لا يمكنه أن يتقدم، ولا أن يكتشف أمراضه,"Why did many people consider Fatima Al-Najjar their mother, while no one said to Moulay Omar, “Dad!” Any society in which there is no disobedience, and which sanctifies fathers, cannot progress nor discover its ills",0.04
ARY-train-0512,المنتخب المحلي كيتسبب فتأجيل 4 الماتشات فالبطولة…وها برنامج الدورة الثانية,The local team caused the postponement of 4 matches in the tournament...and here is the program for the second round,البطولة الاحترافية.. 4 ديال الماتشات ما يتلعبوش وها برنامج الدورة الثانية,"The professional tournament.. 4 matches are not played, and this is the program for the second round",0.81
ARY-train-0513,الحصيلة الوبائية لكورونا فالجهات والأقاليم: 86 إصابة فطنجة تطوان بوحدها.. وحالة وفاة فكل من طنجة وفاس,The epidemiological toll of Corona in the regions and regions: 86 cases in Tangier-Tetouan alone... and one death in both Tangier and Fez.,الوضعية الوبائية لكورونا فجهات وأقاليم المغرب اليوم: كازا سجلات 88 إصابة جديدة ومراكش آسفي 37 شفاء وحالة وفاة وحدة,"The epidemiological situation of Corona in the regions and regions of Morocco today: Casa records 88 new infections, and Marrakesh-Safi 37 recoveries and one death.",0.46
ARY-train-0514,كورونا : 23 تقاسو بالفيروس فجهة العيون الساقية الحمراء,Corona: 23 cases of the virus are affected by the red eyes,كورونا: 27 تقاسو بالفيروس فجهة العيون الساقية الحمراء فالأقاليم بربعة,"Corona: 27 cases of the virus, in the Laayoune-Sakia El-Hamra region and the regions, by four",0.79
ARY-train-0515,الوضعية الوبائية لكورونا فجهات وأقاليم المغرب اليوم: كازا سطات سجلات 49 حالة جديدة وفاس مكناس 60 حالة شفاء اليوم.. ودرعة تافيلالت خالية من كورونا,"The epidemiological situation of Corona in the regions and regions of Morocco today: Casa Settat records 49 new cases, Fez-Meknes 60 recoveries today.. and Draa-Tafilalet is free of Corona",الوضعية الوبائية لكورونا فجهات وأقاليم المغرب: 1000 حالة شفاء فكازا ف72 ساعة.. وجهة وجدة ولات خالية من الفيروس,"The epidemiological situation of Corona in the regions and regions of Morocco: 1,000 cases recovered in 72 hours.. The destination of Oujda and Lat is free of the virus",0.68
ARY-train-0516,أحد الموقوفين فقضية حسابات “حمزة مون بيبي” جنا من الابتزاز فلوس صحيحة. دازت ليه 40 حوالة بالملايين وموقوف آخر تغنا ضغيا ودار جوج قهاوي ديال الشيشة فمراكش,"One of those arrested in the case of “Hamza Moon Baby” accounts made real money from extortion. There were 40 transfers worth millions, and another person was arrested. He was singing loudly and having a shisha coffee house in Marrakech.",ها آش تقرر فحق دنيا باطما بعدما استمعات ليها الفرقة الوطنية للشرطة فقضية حسابات “حمزة مون بيبي”,It was decided to bring Dounia Batma’s case after the National Police Squad listened to her in the case of “Hamza Moon Bibi” accounts.,0.21
ARY-train-0517,حصيلة كورونا اليوم: كثر من 86 الف مغربي خدا الجرعة اللولة من الفاكسان,"Corona’s toll today: More than 86,000 Moroccans took the first dose of Vaxan",حصيلة كورونا: كثر من 176 الف دارو الجرعة الأولى من الفاكسان اليوم,Corona toll: More than 176 thousand people took the first dose of Vaxan today,0.62
ARY-train-0518,حصريا على “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !”,Exclusively on “Kode”: The series “How can the sultans of Morocco be able to see “Rioshom” and how can they protect the authority and how can they protect it? !,تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” العقيدة القانونية والسياسية للحماية وإقصاء الإنسان المغربي من مجال الحقوق والحريات. الحلقة 94,She is unique in publishing “Code”: the series “How can the sultans of Morocco be able to see “Rioshom” and how can they protect the authority and how can they protect it? ! The legal and political doctrine of protection and exclusion of Moroccan people from the field of rights and freedoms. Episode 94,0.18
ARY-train-0519,"تنفيذ قانون مالية . عجز ف الميزانية وصل لـ7,3 مليار درهم وموارد الدولة وصلات لـ125,4 مليار درهم","Implementation of financial law. The budget deficit reached 7.3 billion dirhams, while state resources reached 125.4 billion dirhams.",وا طلقو الحكومة خلاص.. راه عجز الميزانية حتى غشت وصل 4 مليار درهم,"They fired the government, that's it.. The budget deficit reached 4 billion dirhams until August",0.54
ARY-train-0520,حصيلة كورونا هاد الصباح: 84 تصابو و224 تشافاو و1 مات .. الطوطال: 16181 حالة و13666 متعافي و258 متوفي و2257 كيتعالجو,"Corona’s toll this morning: 84 infected, 224 recovered, and 1 dead. Total: 16,181 cases, 13,666 recovered, 258 deceased, and 2,257 treated.",حصيلة كورونا هاد الصباح: 95 تصابو و6 تشافاو.. الطوطال: 12385 حالة منها 225 ماتو و8839 تعافاو و3321 كيتعالجو,"Corona toll this morning: 95 infected and 6 recovered. Total: 12,385 cases, of which 225 died, 8,839 recovered, and 3,321 were treated.",0.41
ARY-train-0521,حصيلة كورونا فالأقاليم والجهات اليوم: 1667 تصابو فكازا سطات و17 ماتو.. و174 براو فبني ملال خنيفرة,"The toll of Corona in the regions and regions today: 1,667 infected, 17 died, and 174 died in Beni Mellal, Khenifra.",حصيلة كورونا فالأقاليم والجهات اليوم: 1723 إصابة جديدة فكازا سطات و17 وفاة.. 332 براو فالشرق,"Corona’s toll in the regions and regions today: 1,723 new infections in Casa-Settat and 17 deaths.. 332 in Brau in the East",0.5
ARY-train-0522,قربنا لـ10000 اصابة. حصيلة كورونا فهاد 24 ساعة: 138 تصابو و61 تشافاو وواحد مات.. وصلنا لـ9977 حالة وجهتي العيون وكازا سجلو أعلى معدل و1479 باقيين كيتعالجو,"We are close to 10,000 infections. Corona’s toll in 24 hours: 138 infected, 61 recovered, and one died. We have reached 9,977 cases. The two destinations, Laayoune and Casa, recorded the highest rate, and 1,479 remain to be treated.",حصيلة كورونا فهاد 24 ساعة: 1402 مغربي ومغربية تصابو و37 ماتو و866 تشافاو.. الطوطال: 66855 إصابة و1253 وفاة و51223 حالة شفاء.. و14379 كيتعالجو منهم 193 فحالة خطيرة,"Corona’s toll in 24 hours: 1,402 Moroccan men and women infected, 37 dead, and 866 recovered. Total: 66,855 infections, 1,253 deaths, 51,223 recoveries. 14,379 are being treated, of whom 193 are in serious condition.",0.34
ARY-train-0523,الأرصاد الجوية لـ”كود”: الطقس غادي يبقا حار فهاد المناطق مع ريح قوي وزوابع رملية جاية للجنوب وها التوقعات ديال غدا,"“Code” meteorology: The weather is set to remain hot in these areas, with strong winds and sandstorms coming to the south, and these are the forecasts for tomorrow.",مديرية الأرصاد الجوية: الشتا جاية غدا الثلاثاء فهاد المناطق,"Meteorological Directorate: Winter is coming tomorrow, Tuesday, in these areas",0.5
ARY-train-0524,اكتشف ما يخبأه لك برجك صحيا ومهنيا وعاطفيا وعائليا يومه الاثنين (13 غشت 2012),"Find out what your zodiac sign has in store for you health-wise, professionally, emotionally, and family-wise on Monday (August 13, 2012)",اكتشف ما يخبأه لك برجك مهنيا وعاطفيا وصحيا وعائليا يومه الأحد (5 غشت 2012),"Find out what your zodiac sign has in store for you professionally, emotionally, health-wise, and family on Sunday (August 5, 2012)",0.82
ARY-train-0525,ها شحال ديال الحبس اعطاو لرئيس المجلس البلدي لتاركيست وبرلماني البام المتهم بـ”الارتشاء”,The imprisonment they gave to the head of the Tarquist Municipal Council and the Bam parliamentarian accused of “bribery”,عمر الزراد رئيس المجلس البلدي لتاركيست وبرلماني البام المتهم بـ”الارتشاء” أمام غرفة الجنايات بفاس,"Omar Zarrad, head of the municipal council of Tarquist and parliamentarian of Bam, accused of “bribery” before the Criminal Chamber in Fez",0.65
ARY-train-0526,فـ 30 جلسة حضر فـ 3 منها العثماني وجطو. 75 ساعة عمل خرجات من البرلمان مقترحي قانون و36 مشروع قانون أبرزها مالية 2019 والتجنيد الإجباري,"There were 30 sessions attended, 3 of which were attended by Al-Othmani and Jatto. 75 hours of work produced two law proposals and 36 draft laws from Parliament, most notably the 2019 fiscal year and compulsory conscription.",المادة 9 من مشروع قانون المالية زادت نوضات الصداع فالأغلبية. العثماني مطالب بتدارك التذبذب الكبير فالتنسيق قبل جلسة التصويت على مالية 2020 بمجلس المستشارين,Article 9 of the draft finance law increased headaches for the majority. Al-Othmani is required to remedy the great fluctuation and coordination before the 2020 fiscal voting session in the Council of Advisors,0.28
ARY-train-0527,الدزاير سجلات 140 إصابة جديدة بـ”كورونا” و7 وفيات و148 حالة شفاء.. وها شحال وصلو فالطُوطَالْ,"Al-Dzayer records 140 new cases of “Corona”, 7 deaths, and 148 recoveries.. and they have arrived in the country.",الدزاير.. 405 إصابة جديدة بـ”كورونا” و9 ماتو و194 تشفاو: ها شحال وصلو فالطُوطَالْ,"Al-Desire: 405 new cases of “Corona”, 9 deaths, and 194.",0.72
ARY-train-0528,أش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث,What is the reality today: the toll of crimes and accidents this day,أش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث: عسكري قتل ومقدم مات فكسيدة ومريض دخل يتعالج مات,"What is today's reality: the toll of crimes and accidents this day: a soldier was killed, a lieutenant colonel died, and a patient who entered for treatment died.",0.81
ARY-train-0529,مسودة القانون الجنائي.المهدد الحقيقي للحريات الفردية راه هو المجتمع ماشي الدولة. مجتمع سكيزوفريني كيسكر ويصوت على البي جي دي ويتحشش ويحارب مع داعش,"Draft Criminal Code. The real threat to individual freedoms is society, not the state. The Schizophrenic community is a Kisker, votes for the PJD, and fights with ISIS",البي جي دي حالف لا يتبدل ولا يطور فأفكارو.. بنكيران دار موقف متطرف من الحريات الفردية وباغي يدير العصا فالرويضة قبل مناقشة القانون الجنائي,The PJD has an alliance that does not change or develop its ideas.. Benkirane has an extremist position on individual freedoms and wants to use the stick in Al-Ruwayda before discussing the criminal law.,0.36
ARY-train-0530,حصيلة كورونا: 70 الف خداو الجرعة اللولة من الفاكسان اليوم,Corona toll: 70 thousand took the first dose of Vaxan today,حصيلة كورونا: 95791 خداو الجرعة اللولة من الفاكسان و8 توفاو,"Corona toll: 95,791 who took the first dose of Vaxan and 8 Tofao",0.89
ARY-train-0531,ها اللي اطلع ليهوم الجُوكْ هاد السيمانة ف تعيينات المناصب العليا,This is the one who came out to ask this joke about appointments to senior positions,ها شكون لي اطلع ليه الجُوكْ فتعيينات المناصب العليا هاد السيمانة,Why should I go to this position for appointments to senior positions?,0.79
ARY-train-0532,سكوب. قيادي من البي جي دي ل”كود”: هادي بوحدها تخلي كلام العثماني كولو ماشي صحيح بخصوص دخول الاتحاد,"Scoop. A leader from the PJD to “Code”: Hadi alone makes Al-Othmani’s words, Kolo, okay, regarding entering the union.",قيادي في البام ل”كود”: البي جي دي دار حملة انتخابية يوم الاقتراع وغادين نديرو طعن فالمجلس الدستوري على ما حدث,"A leader in Al-Bam told “Code”: The PJD conducted an election campaign on polling day, and Gadin Nedero appealed to the Constitutional Council over what happened.",0.25
ARY-train-0533,البحرية الملكية عتقات 165 حراكَ.. فيهم 34 مغربي و103 من دول جنوب الصحرا و27 من بنكَلاديش,"The Royal Navy freed 165 movements, including 34 Moroccans, 103 from sub-Saharan countries, and 27 from Bangladesh.",البحرية الملكية حبسات عملية ديال لحريگ جنوب الداخلة وتوقيف 54 شخص من دول جنوب الصحرا,The Royal Navy detained Operation Diyal for the South Dakhla River and arrested 54 people from sub-Saharan countries,0.53
ARY-train-0534,حرب الطرق حصدات 4 ارواح.. كسيدة خايبة ماتو فيها 3 ديال العيالات ورضيع كلهم من عائلة وحدة (صور),"Road war claimed 4 lives.. Like a disappointed woman, 3 family members and an infant died, all from a single family (photos)",حرب الطرق فرمضان. كسيدة خايبة مات فيها رئيس جماعة النخيلة (صور),"Road war during Ramadan. Like a disappointed woman, the head of the Nakhila group died (photos)",0.53
ARY-train-0535,محكمة العدل الأوروبية كشفات تاريخ إصدار حكمها على اتفاقيات الصيد والفلاحة بين المغرب والإتحاد الأوربي,The European Court of Justice reveals the date of issuing its ruling on the fishing and agricultural agreements between Morocco and the European Union,ها شنو قررت محكمة العدل الأوربية بخصوص إتفاق الصيد البحري بين المغرب والإتحاد الأوربي,Here is what the European Court of Justice decided regarding the marine fishing agreement between Morocco and the European Union,0.56
ARY-train-0536,بعد القرار التاريخي بدعم سيادة المغرب ووحدته الترابية. وفد برلماني كولومبي جا للرباط.. وجدد الدعم لمقترح الحكم الذاتي,After the historic decision to support Morocco’s sovereignty and territorial integrity. A Colombian parliamentary delegation came to Rabat and renewed support for the autonomy proposal,رسالة من الرباط إلى كولومبيا على القرار التاريخي بدعم سيادة المغرب ووحدته الترابية,A message from Rabat to Colombia on the historic decision to support Morocco’s sovereignty and territorial integrity,0.59
ARY-train-0537,الوداد ضيع 2 نقاط فسباقو نحو لقب البطولة بعدما رجع من رحلة علاج قاصحة من كورونا.. تعادل فالكلاسيكو وبان بمستوى ضعيف بزاف,Wydad lost 2 points as they raced towards the championship title after returning from a severe treatment trip for Corona.. They tied in El Clásico and showed a very weak level.,الوداد ضيع 2 نقاط ثمينة فسباق الاستمرار فصدارة البطولة,Wydad lost 2 valuable points in the race to continue to lead the tournament,0.56
ARY-train-0538,سمعو يا بيضاوة.. الأرصاد الجوية لـ”كَود”: كازا سجلات 68 ميليمتر والشتا مزال جاية مجهدا وغادي توصل حتى لـ70 ميليمتر.. ردُّو بالكوم,"Listen, O Bayada.. “Code” meteorology: Casa records 68 mm, and winter is still coming, exhausting, and it will even reach 70 mm.. Reply with com",الأرصاد الجوية على الشتا اللّي غرقات كازا لـ”كَود”: تسجلات من البارح لهاد الصباح 35 مليمتر وفالساعات الجاية غادي تقدر توصل ما بين 50 و70 ميليمتر و كنطلبو من الناس يردو البال,"Meteorology for the winter that flooded Casa told “Code”: Recordings from yesterday until this morning were 35 millimeters, and in the coming hours it could reach between 50 and 70 millimeters, and we ask people to take care.",0.32
ARY-train-0539,سلسلة تنفرد بنشرها “كود”: “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” البيعة في الواقع السلطان، دور المصالح الخاصة والشرطة !! ح 74,"A series uniquely published by “Code”: “How can the sultans of Morocco see “Rioshom” and how can they protect this authority and how can they protect it? ! In fact, allegiance to the Sultan, the role of special interests and the police!! H 74",تنفرد بنشرها “كود”: “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الاستقلال السياسي والإديولوجي المغربي على عهد السلالات ذات الشرعية الذاتية…دولة الموحدين الأمازيغية المصمودية ح 30,"It is unique in publishing “Code”: “How can the sultans of Morocco see “Rioshom” and how can they protect this authority and how can they protect it? ! Moroccan political and ideological independence during the era of self-legitimate dynasties...the Almohad Amazigh State of Resistance, c. 30",0.18
ARY-train-0540,​أش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث: انتحار وقتل وكسايد وعافية,"What is today's reality: the toll of crimes and accidents this day: suicide, murder, oxide and wellness",أش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث: اغتصاب. قتل. غرق. جثث,What is today's reality: The toll of crimes and incidents this day: rape. killing. Sinking. Corpses,0.84
ARY-train-0541,الدزاير.. 219 إصابة جديدة بـ”كورونا” و5 ماتو و143 تشفاو: ها شحال وصلو فالطُوطَالْ,"Al-Desire: 219 new cases of “Corona”, 5 deaths, and 143 recoveries: They have arrived in the country.",الدزاير.. 339 إصابة جديدة بـ”كورونا” و8 ماتو و249 تشفاو: ها شحال وصلو فالطُوطَالْ,"Al-Desire.. 339 new cases of “Corona”, 8 died, and 249 recovered: They have arrived in the country",0.81
ARY-train-0542,الدزاير.. تسجيل 190 إصابة بـ”كورونا” و7 وفيات و194 حالة شفاء والطُوطَالْ : 7918 إصابة و582 ماتو و4256 تشفاو,"Al-Desire: 190 cases of “Corona” were recorded, 7 deaths, and 194 recoveries, and Al-Total: 7,918 cases, 582 deaths, and 4,256 recoveries.",فـ24 ساعة: تسجيل 64 إصابة جديدة بـ”كورونا” و10 وفيات و12 حالات شفاء,"In 24 hours: 64 new cases of “Corona” were recorded, 10 deaths, and 12 recoveries.",0.53
ARY-train-0543,البوليس و بتنسيق مع الديستي و الجوندارم حبسو عملية كبيرة ديال تهريب المخدرات بعد حجز 9 طن ونص ديال الحشيش حدا سيدي علال البحراوي – تصاور,"The police, in coordination with Al-Desti and the Gundam, detained a major drug smuggling operation after seizing 9 and a half tons of hashish in Sidi Allal Al-Bahrawi - Tasawur",دقة أخرى عطاتها الديستي لشبكات ترويج الحشيش. حجز كثر من طن ديال المخدرات فلوطوروت بين وجدة وفاس – تصاور,Another subtlety that Al-Desti gave to cannabis promotion networks. Many tons of narcotic drugs were seized between Oujda and Fez - Tasawur,0.5
ARY-train-0544,تقرير جديد للمجلس الأعلى للحسابات. فضايح مؤسسات الرعاية الاجتماعية: النص ديال البنايات قديمة وقريبة طيح ومافيهاش مرافق الأكل والمراحيض,"A new report to the Supreme Council of Accounts. Scandals of social care institutions: The text is that the buildings are old, close to collapse, and do not have food or toilet facilities.",تقرير جديد للمجلس الأعلى للحسابات فيه أرقام كتخلع وفيها ريحة الخواض 2: أغلب مؤسسات الرعاية الاجتماعية مكتخضعش للرقابة وعندها حسابات بنكية متعددة,A new report by the Supreme Council of Accounts contains numbers that are as good as wads 2: Most social care institutions are not subject to oversight and have multiple bank accounts.,0.47
ARY-train-0545,رمضان وكونفينمون (الحلقة 8).. البرلمانية إيمان اليعقوبي فحوار مع “كود”: حفظ النفس أولوية فالدين على العبادات.. وقرارات الحكومة قاسية لكن ضرورية,"Ramadan and Confinmon (Episode 8)... Parliamentarian Iman Al-Yaqoubi in an interview with “Kode”: Self-preservation is a priority, as religion is over acts of worship.. and the government’s decisions are harsh but necessary",رمضان وكونفينمون (الحلقة 28).. الفنان رضوان برحيل فحوار مع “كود”: كورونا اثرات على الفنانين حيت مورد رزقهم من الحفلات,"Ramadan and Confinmon (Episode 28)... the artist Radwan has passed away. An interview with “Code”: Corona has had an impact on artists, as their livelihood comes from concerts.",0.28
ARY-train-0546,تنفرد بنشرها “كود” سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الاستقلال السياسي والإديولوجي المغربي على عهد السلالات ذات الشرعية الذاتية…الدعوة الدينية التومرتية: آشنو هي عقيدة التوحيد؟ ح 31,"She is unique in publishing the “code” of the series “How are the sultans of Morocco, how do they see “Rioshom” and how do they protect the authority? ! Moroccan political and ideological independence during the era of self-legitimate dynasties... Tumertian religious call: What is the doctrine of monotheism? H 31",تنفرد بنشرها “كود” سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ جهاز القضاء ودورو في هيمنة السلطة الملكية داخل النظام السياسي المغربي منذ الاستقلال..نماذج من تدخل القضاء لإضفاء الشرعية على النظام(2). ح 134,"She is unique in publishing the “code” of the series “How are the sultans of Morocco, how do they see “Rioshom” and how do they protect the authority? The judiciary and its role in the dominance of royal authority within the Moroccan political system since independence...examples of judicial intervention to give legitimacy to the system (2). H 134",0.17
ARY-train-0547,مصيبة مع هاد الأمهات الحمقات لي ولاو يخرجو يطلبو الاساتذة باش يخليو ولادهم ينقلو ! و يخاصمو على الوزير حيت حقا ما حقا ” الامتحان صعيب” ! و مالك آ لالة يصحابك ولدك معروض للزدحة ؟! راه الامتحان هوا هاداك باراكا ماتبررو الفشل د ولادكم و تلغيو عليهم المسؤولية راه بسباب التربية العوجة باش ماعمرنا نطفروه,"It's a shame that these foolish mothers don't go out and ask teachers to let their children transfer! And they quarrel over the minister until it is true that “the exam is difficult”! Do you have a machine to accompany you and your son is exposed to crowding?! This is the exam, this is Baraka. Don't excuse your children's failure and remove the responsibility from them. See it because of crooked upbringing, so we will never ignore it.",مصيبة مع بعض الآباء ! لي كايخرجو يغوتو “ولادنا كايضيعو ” “ولادنا غايبقاو بلا قراية” ! وا راه ولادك ضاعو نهار قررتي انك تولدهم و نتا غير مهيئ ماديا و نفسيا و علميا ليهم ! واش نتوما ماقديتوش تسايرو مع ولادهم حتى ثلت شهور د الدراسة عن بعد و باغينهم يخرجو اطباء و مهندسين و عولاما !؟,"Misfortune with some parents! Those who go out are lost, “our children are lost,” “our children will remain without reading”! I see that your children wereted a day, and you decided to give birth to them while you were not financially, psychologically, or scientifically prepared for them! Why haven't you been able to spend time with their children until three months into distance learning, and we want them to graduate as doctors, engineers, and scientists!?",0.34
ARY-train-0548,الحصيلة الوبائية لكورونا فجهات وأقاليم المغرب: مراكش سجلات 30 إصابة وكازا 31 حالة شفاء.. وعدد الحالات النشيطة رجع يرتافع,"The epidemiological outcome of Corona in the regions and regions of Morocco: Marrakesh recorded 30 cases, Casa 31 cases of recovery... and the number of active cases has increased again.",الحصيلة الوبائية لكورونا فجهات وأقاليم المغرب: واخا سجلات 28 إصابة فبؤر صناعية جهة الشمال كتحقق أكبر نسبة تعافي.. ومديريات كازا والرباط مكايعلنوش على التفاصيل هذي كثر من سيمانة,"The epidemiological toll of Corona in the regions and regions of Morocco: There are records of 28 infections in industrial centers in the north, achieving the largest recovery rate.. and the districts of Kaza and Rabat have not been announced regarding the details. These are many from Simana.",0.34
ARY-train-0549,حصيلة كورونا واللقاح: 2 مليون و300 ألف خداو الجرعة اللولة دالفاكسان و4867 خداو الثانية,Corona and vaccine toll: 2 million and 300 thousand took the first dose of Dalfaxan and 4867 took the second dose,حصيلة كورونا: تلقحو اليوم 90839 بالجرعة اللولة وكثر من 110 ألف دارو الجرعة الثانية,"Corona toll: 90,839 people were vaccinated today with the first dose, and more than 110,000 received the second dose.",0.64
ARY-train-0550,الفرانساوي اللي قتل بهايم فالمنصورية وهدد دري صغير كيرعاهم هبطوه للحبس,"The Frenchman who killed animals in Mansouriya and threatened a small child to take care of them, they sent him to prison",تطور جديد فقضية الفرانساوي اللي قتل بهايم فالمنصورية وهدد دري صغير كيرعاهم – فيديو,"A new development in the case of Al-Fransawi, who killed Bahim in Mansouriya and threatened a small child to take care of them - video",0.75
ARY-train-0551,الأرصاد الجوية كاتحذر من الصهد: الحرارة غاتوصل حتى لـ45 درجة فهاد البلايص,"Meteorology warns against rain: the temperature will reach up to 45 degrees, so these are the blues",الأرصاد الجوية فـ نشرة إنذارية جديدة: الحرارة غاتوصل لـ46 درجة فهاد لبلايص ابتداء من نهار الخميس,Meteorology issued a new warning bulletin: The temperature will reach 46 degrees in Fahad Lablais starting Thursday.,0.59
ARY-train-0552,تقرير رسمي: الأثمان فـ قطاع الصناعات الغذائية والكيماوية تزادت فهاد الفترة واستقرات فـ إنتاج وتوزيع الما و الضو,Official report: Prices in the food and chemical industries sector increased during this period and stabilized in the production and distribution of water and light.,ثمن الإنتاج فـ قطاع الصناعات التحويلية تزاد بـ8 فالمية والصناعات الغذائية تراجعات فهاد الفترة – أرقام,"The price of production in the manufacturing sector increased by 8%, and the food industries declined during this period - figures",0.41
ARY-train-0553,حصيلة كورونا فهاد 24 ساعة: 1889 مغربي ومغربية تصابو و38 ماتو و2127 تشافاو.. الطوطال: 79767 إصابة 1491 وفاة و61850 حالة شفاء.. و16426 كيتعالجو منهم 251 فحالة خطيرة,"Corona’s toll in 24 hours: 1,889 Moroccan men and women infected, 38 dead, and 2,127 recovered. Total: 79,767 cases, 1,491 deaths, 61,850 recoveries. 16,426 are being treated, including 251 in serious condition.",حصيلة كورونا اليوم.. 2356 مغربي ومغربية تصابو و38 ماتو و1942 تشافاو.. الطوطال: 110099 إصابة و1956 وفاة و90186 حالة شفاء.. و17957 كيتعالجو منهم 289 فحالة خطيرة,"Today’s Corona toll: 2,356 Moroccan men and women infected, 38 dead, and 1,942 recovered. Total: 110,099 infections, 1,956 deaths, 90,186 recoveries, and 17,957 are being treated, of whom 289 are in serious condition.",0.42
ARY-train-0554,توقعات نتائج 8 شتنبر.. ها كيفاش الأحرار غايطلع من 37 لأكثر من 100 معقد برلماني وها شحال عند البي جي دي والبام والاستقلال,"Predictions for the results of September 8.. How will the Liberals go from 37 to more than 100 parliamentary seats, and how bad it is for the PJD, BAM and Al-Istiqlal",سكوب. توقعات أمانة البي جي دي لنتائج انتخابات 2021: الأحرار أولا ويقدر يوصل 100 مقعد والمصباح ميقدرش يفوت 75 مقعد برلماني,"Scoop. The PGD Secretariat’s expectations for the results of the 2021 elections: The Liberals come first and are able to reach 100 seats, and the Misbah cannot miss 75 parliamentary seats.",0.53
ARY-train-0555,الأمير أحمد بن عبد العزيز خو ملك السعودية جاي غدا للعيون فزيارة خاصة,"Prince Ahmed bin Abdulaziz Kho, King of Saudi Arabia, will come to Laayoune tomorrow for a special visit",خو الملك السعودي سلمان بن عبد العزيز جاي للعيون غدا,"Brother, Saudi King Salman bin Abdulaziz, is coming to Al-Ayoun tomorrow",0.79
ARY-train-0556,عائشة عياش لي مطلوبة دوليا فقضية “حمزة مون بيبي” زادت أكدات أن آلية التعاون الأمني بين المغرب والإمارات ولات معطلة,"Aisha Ayyash is internationally wanted, as the “Hamza Moon Baby” case has further confirmed that the security cooperation mechanism between Morocco and the UAE is no longer broken.",عائشة عياش لي مجبودة فقضية “حمزة مون بيبي” عايشة الحياة في دبي ومامسوقاش,"Aisha Ayash, who is upset about the “Hamza Moon Baby” case, is living life in Dubai and does not live in Dubai.",0.5
ARY-train-0557,ها شحال من طن ديال المواد الغدائية الفاسدة تحجزات فهاد العشر أيام ديال رمضان,"There are tons of spoiled foodstuffs that have been confiscated, so these are the ten days of Ramadan.",الدولة تنزل بكل ثقلها للقضاء على المواد الغدائية الفاسدة قبل رمضان.. ها شحال لقاو من طن فجهة الرباط سلا القنيطرة,The state is putting all its weight into eliminating spoiled foodstuffs before Ramadan.. How much do they meet from the city of Rabat-Salé-Kenitra?,0.79
