PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
ESP-train-0668,¿Cuál es el miedo a las nubes?,What is the fear of clouds?,¿Quién interpretó a Maggio en la película De aquí a la eternidad?,Who played Maggio in the movie From Here to Eternity?,0.23
ESP-train-0669,"Tiene el tono de una conversación cualquiera, pero de lo que hablan hiela la sangre.","It has the tone of any conversation, but what they talk about makes your blood run cold.",-¿Que hicieron cuando estaban abajo?,-What did they do when they were down?,0.24
ESP-train-0670,¿Qué aerolínea tiene el mejor historial de seguridad en el mundo?,Which airline has the best safety record in the world?,¿Qué país es el mayor proveedor de cáñamo indio del mundo?,Which country is the largest supplier of Indian hemp in the world?,0.78
ESP-train-0671,El Sistema de Protección Social ha sido desarrollado por el gobierno de Chile como un esfuerzo por disminuir la pobreza y marginalidad.,The Social Protection System has been developed by the Chilean government as an effort to reduce poverty and marginality.,"Sin embargo, a pesar de sus grandes avances, aún hace falta mejorar su gestión y ejecución.","However, despite its great advances, its management and execution still need to be improved.",0.68
ESP-train-0672,Una persona de rojo está saltando en un trampolín.,A person in red is jumping on a trampoline.,El hombre está saltando en un trampolín.,The man is jumping on a trampoline.,0.4
ESP-train-0673,"Pero los brotes de la enfermedad sólo están ocurriendo en algunas áreas, y científicos intentan averiguar el motivo.","But outbreaks of the disease are only occurring in some areas, and scientists are trying to figure out why.","Como muchas personas que les da fiebre, Marty Baum y Robin Pitman están recuperados.","Like many people who get fevers, Marty Baum and Robin Pitman have recovered.",0.55
ESP-train-0674,Se unió al resto de su equipo en su hotel.,He joined the rest of his team at their hotel.,Con los otros hemos hecho con algunos amigos una especie de Día de la Madre donde tomaron turnos.,With the others we have done a kind of Mother's Day with some friends where they took turns.,0.23
ESP-train-0675,Dos personas miran una estatua de oro.,Two people look at a gold statue.,Un grupo de personas está parado,A group of people are standing,0.57
ESP-train-0676,Durante un lustro estuvo empujando por ello.,For five years he was pushing for it.,"Llegó a haber otro director trabajando en su guion, que volvió tras un tiempo a sus manos.","There was another director working on his script, which returned to his hands after a while.",0.47
ESP-train-0677,"En la víspera de Año Nuevo, una embarazada Kim sorprende a Denise y acusa a Ian de arruinar la vida de Denise.","On New Year's Eve, a pregnant Kim surprises Denise and accuses Ian of ruining Denise's life.",Oates había sido el último en hablar con Harvey.,Oates had been the last to speak to Harvey.,0.36
ESP-train-0678,El Banco de España ha mandado un mensaje claro al sector y otro a los mercados financieros.,The Bank of Spain has sent a clear message to the sector and another to the financial markets.,"El deportista español se ha sacudido los cavernarios complejos, cuenta con una aceptable dotación de infraestructuras que le permite tener una formación sólida y el clima no es obstáculo.","The Spanish athlete has shaken off the complex caverns, he has an acceptable provision of infrastructure that allows him to have a solid training and the climate is not an obstacle.",0.47
ESP-train-0679,"Para evitar conversiones dispersas entre tipos restringidos, se utiliza una conversión con el atributo force para marcar una advertencia válida.","To avoid scattered casts between restricted types, a cast with the force attribute is used to flag a valid warning.","Para evitar conversiones dispersas entre tipos limitados, se utiliza una conversión con el atributo force para marcar una advertencia válida.","To avoid scattered casts between limited types, a cast with the force attribute is used to flag a valid warning.",0.68
ESP-train-0680,Los trabajadores de la construcción están utilizando planos de planta específicos.,Construction workers are using specific floor plans.,Los trabajadores de la construcción están utilizando herramientas para trabajar en el túnel.,Construction workers are using tools to work in the tunnel.,0.79
ESP-train-0681,Startforth Rural District era un distrito histórico en North Riding en el condado rural de Yorkshire en los Peninos del norte de Inglaterra.,Startforth Rural District was a historic district in the North Riding in the rural county of Yorkshire in the Pennines of northern England.,El distrito rural de Startforth era un distrito rural en el norte del condado histórico de Yorkshire en los Pennines al norte de Inglaterra.,The rural district of Startforth was a rural district in the north of the historic county of Yorkshire in the Pennines of northern England.,0.83
ESP-train-0682,Algunos nadadores corren en un lago,Some swimmers run in a lake,Los nadadores corren en un lago,Swimmers run in a lake,0.58
ESP-train-0683,Una delegación de la Cámara de Comercio de Estados Unidos dio inicio a su primera visita a Cuba en 15 años.,A delegation from the United States Chamber of Commerce began its first visit to Cuba in 15 years.,La Cámara de Comercio de EE.UU. manifestó su interés en evaluar los cambios en Cuba bajo la presidencia de Raúl Castro.,The US Chamber of Commerce expressed its interest in evaluating the changes in Cuba under the presidency of Raúl Castro.,0.36
ESP-train-0684,Un hombre con tatuajes está descansando en un sofá y sosteniendo un lápiz,A man with tattoos is resting on a sofa and holding a pencil,Un niño está chapoteando en una piscina para niños y otros niños están jugando en el fondo,A child is splashing in a children's pool and other children are playing in the background,0.49
ESP-train-0685,¿Así que se quedó en Augusta después de eso?,So you stayed in Augusta after that?,"Con la palabra ABIERTO en platino, ¿por qué no un letrero de CERRADO de neón?","With the word OPEN in platinum, why not a neon CLOSED sign?",0.25
ESP-train-0686,"Ana María Magnabosco (Montevideo , 9 de abril de 1952) es una dramaturga, directora teatral, guionista y docente uruguaya.","Ana María Magnabosco (Montevideo, April 9, 1952) is a Uruguayan playwright, theater director, screenwriter and teacher.",Tres de sus obras han sido llevadas a escena por la Comedia Nacional.,Three of his works have been staged by the National Comedy.,0.54
ESP-train-0687,"Para el presidente de Estados Unidos, Donald Trump, se trata de la reforma migratoria más importante en medio siglo.","For the president of the United States, Donald Trump, this is the most important immigration reform in half a century.","Para el periodista Matías Del Río, las soluciones de mediano y largo plazo deberán reunir consenso de la oposición y de miembros de la sociedad civil.","For journalist Matías Del Río, medium and long-term solutions must gather consensus from the opposition and members of civil society.",0.68
ESP-train-0688,"Los miembros originales de NYL incluyen: Hanford, Roosevelt, Merced, Visalia, Madera, Fresno y Edison.","Original NYL members include: Hanford, Roosevelt, Merced, Visalia, Madera, Fresno and Edison.","Los miembros originales de la NYL son: Fresno, Roosevelt, Merced, Visalia, Madera, Hanford y Edison.","The original members of the NYL are: Fresno, Roosevelt, Merced, Visalia, Madera, Hanford and Edison.",0.91
ESP-train-0689,"Sofía es una niña de origen plebeyo, hasta que el rey del reino de donde vive se enamora de su madre.","Sofía is a girl of commoner origin, until the king of the kingdom where she lives falls in love with her mother.","Sofía se entera de que ser princesa no es tan fácil, y debe aprender a comportarse como le diga su corazón.","Sofia learns that being a princess is not so easy, and she must learn to behave as her heart tells her.",0.87
ESP-train-0690,Él es mejor conocido por su paso por Total Nonstop Action Wrestling tanto como árbitro y luchador.,He is best known for his time in Total Nonstop Action Wrestling as both a referee and wrestler.,En 1995 llegó a Puerto Rico junto a Sean Morley donde se establecieron como pareja en el World Wrestling Council.,In 1995 he arrived in Puerto Rico with Sean Morley where they established themselves as a couple in the World Wrestling Council.,0.63
ESP-train-0691,"Bennett estaba previamente en una relación con su compañera luchadora Alicia Fox, más conocida como Victoria Crawford.","Bennett was previously in a relationship with fellow wrestler Alicia Fox, better known as Victoria Crawford.","En mayo de 2011 produjo, dirigió y escribió su primera película.","In May 2011 he produced, directed and wrote his first film.",0.5
ESP-train-0692,"El 28 de abril de 2011, la disputa entre DSP Entertainment y los 3 miembros de Kara se anunció oficialmente como resuelta.","On April 28, 2011, the dispute between DSP Entertainment and the 3 members of Kara was officially announced as resolved.","El 28 de abril de 2011, la disputa entre DSP Entertainment y los 3 miembros de Kara se resolvió oficialmente como se anunció.","On April 28, 2011, the dispute between DSP Entertainment and the 3 members of Kara was officially resolved as announced.",0.83
ESP-train-0693,El hombre lanzó un palo.,The man threw a stick.,El hombre lanza un palo.,The man throws a stick.,0.92
ESP-train-0694,"Los padres de Steve Steve DeBauche son Jean y Brent DeBauche de Suamico, WI y tiene dos hermanos menores, Brad y Ken.","Steve Steve DeBauche's parents are Jean and Brent DeBauche of Suamico, WI and he has two younger brothers, Brad and Ken.","Los padres de Jean Ken son Jean y Steve DeBauche de Suamico, WI y tiene dos hermanos menores, Brad y Brent DeBauche.","Jean Ken's parents are Jean and Steve DeBauche of Suamico, WI and he has two younger brothers, Brad and Brent DeBauche.",0.71
ESP-train-0695,El objetivo de esta memoria es el estudio y desarrollo de aplicaciones de computación general en tarjetas gráficas.,The objective of this report is the study and development of general computing applications on graphics cards.,"Este tipo de algoritmos son intensivos en cómputo, ya que necesitan solucionar ecuaciones diferenciales usando métodos numéricos.","These types of algorithms are computationally intensive, since they need to solve differential equations using numerical methods.",0.55
ESP-train-0696,"Desde que se tiene memoria el hombre ha sufrido desastres, los cuales han sido tanto de carácter natural como accidental ó intencional.","Since we can remember, man has suffered disasters, which have been both natural, accidental or intentional.",Un bombardeo en un centro de detención de migrantes en Trípoli deja 40 muertos.,A bombing at a migrant detention center in Tripoli leaves 40 dead.,0.37
ESP-train-0697,"Paolo De Coppi (Conegliano, Italia , 24 de enero de 1972) es un científico italiano destacado por sus avances en embriología.","Paolo De Coppi (Conegliano, Italy, January 24, 1972) is an Italian scientist noted for his advances in embryology.","Su tesis se denominó "" Modelo de gastrosquisis en el conejo: estudio de los cambios histológicos del intestino "".","His thesis was called ""Gastroschisis model in the rabbit: study of histological changes in the intestine.""",0.47
ESP-train-0698,y luego la segunda cosa que probablemente miraría es lo que pueden pagar,and then the second thing I would probably look at is what they can afford,"Dijo que le caían lágrimas de los ojos, y después dijo que Joe fue hasta el porche.","She said tears were falling from her eyes, and then she said Joe went up to the porch.",0.22
ESP-train-0699,"""No podemos seguir aceptando pasivamente la muerte de inocentes"": 4 claves tras la decisión de Michel Temer de militarizar la seguridad de Río de Janeiro","""We cannot continue passively accepting the death of innocents"": 4 keys behind Michel Temer's decision to militarize the security of Rio de Janeiro","A partir de este viernes, las fuerzas militares de Brasil tomaron el control de la seguridad en el estado de Río de Janeiro.","Starting this Friday, Brazil's military forces took control of security in the state of Rio de Janeiro.",0.28
ESP-train-0700,"El labio interno tiene un esmalte fino en el cuerpo y Columela, cuya unión es ligeramente cóncava.","The inner lip has a thin enamel on the body and Columella, the junction of which is slightly concave.","El labio interno tiene un esmalte cóncavo en el cuerpo y la columela, cuya unión es ligeramente adelgazante.","The inner lip has a concave enamel on the body and columella, the junction of which is slightly tapering.",0.76
ESP-train-0701,Locus es un juego de carreras desarrollado por Zombie LLC y lanzado en Norteamérica por GT Interactive Software Corp.,Locus is a racing game developed by Zombie LLC and released in North America by GT Interactive Software Corp.,"Jonas Björkman y Todd Woodbridge ganaron contra Wayne Black y Kevin Ullyett con 6 : 3 , 6 : 4 en la final.","Jonas Björkman and Todd Woodbridge won against Wayne Black and Kevin Ullyett with 6: 3, 6: 4 in the final.",0.2
ESP-train-0702,"Epigenética, la nueva frontera de la medicina","Epigenetics, the new frontier of medicine","""Estamos desarrollando fármacos que lo que hacen es volver a un perfil epigenético más o menos similar al fisiológico.","""We are developing drugs that do is return to an epigenetic profile more or less similar to the physiological one.",0.5
ESP-train-0703,"El programa se emitió simultáneamente en Fox8 en Nueva Zelanda, Sky TV en Australia y en el Canal O en Sudáfrica.","The show was simulcast on Fox8 in New Zealand, Sky TV in Australia and on Channel O in South Africa.","El programa fue transmitido simultáneamente en Fox8 en Australia, Sky TV en Nueva Zelanda y en el Canal O en Sudáfrica.","The show was simulcast on Fox8 in Australia, Sky TV in New Zealand and on Channel O in South Africa.",0.84
ESP-train-0704,El gobierno de Uruguay anunció el viernes los primeros lineamientos de la reglamentación para poner en práctica la legalización de la producción y el comercio de marihuana.,The government of Uruguay announced on Friday the first guidelines of the regulations to implement the legalization of the production and trade of marijuana.,Lea también: Revelan reglamento para venta de marihuana Estos son los principales detalles de la reglamentación: Final de Quizás también te interese El consumo El gramo de marihuana costará menos de US$1.,Read also: Regulations for the sale of marijuana are revealed These are the main details of the regulations: Final of You may also be interested in Consumption A gram of marijuana will cost less than US$1.,0.38
ESP-train-0705,La persona que está jugando al fútbol patea la pelota entre las piernas de alguien.,The person who is playing soccer kicks the ball between someone's legs.,La persona está escribiendo con un lápiz.,The person is writing with a pencil.,0.68
ESP-train-0706,Un hombre rema en un bote,A man rows a boat,El hombre esta haciendo ejercicio,The man is exercising,0.4
ESP-train-0707,"Generalmente el karma se interpreta como una « ley » cósmica de retribución, o de causa y efecto.","Karma is generally interpreted as a cosmic ""law"" of retribution, or cause and effect.","Según los hindúes, el karma es una « ley » de acción y reacción: a cada acción cometida le corresponde una reacción igual y opuesta.","According to the Hindus, karma is a ""law"" of action and reaction: for every action committed there is an equal and opposite reaction.",0.37
ESP-train-0708,"Penosa secuela de la taquillera cinta española, que no hay por donde agarrar.","Painful sequel to the Spanish blockbuster film, which has nowhere to go.","Esta es, probablemente, una de las mayores decepciones del año anterior.",This is probably one of the biggest disappointments of the previous year.,0.6
ESP-train-0709,"John Monte es el bajista de la nueva banda Evan Seinfeld, The Spyderz.","John Monte is the bassist for Evan Seinfeld's new band, The Spyderz.","Evan Seinfeld es el bajista de la nueva banda de John Monte, The Spyderz.","Evan Seinfeld is the bassist for John Monte's new band, The Spyderz.",0.66
ESP-train-0710,Dos hombres miran hacia afuera y uno sostiene binoculares,Two men look outside and one holds binoculars,"Dos hombres, una mujer y dos niños están parados frente a una gran reunión de personas afuera de un edificio.","Two men, a woman, and two children are standing in front of a large gathering of people outside a building.",0.69
ESP-train-0711,"Nació el 23 de abril de 1979 en Ecuador - Guayaquil, bajo el signo de los Tauro, el último de cinco hijos.","He was born on April 23, 1979 in Ecuador - Guayaquil, under the sign of Taurus, the last of five children.","Nació el 23 de abril de 1979 en Ecuador - Guayaquil, bajo el signo de Tauro, el último de cinco hijos.","He was born on April 23, 1979 in Ecuador - Guayaquil, under the sign of Taurus, the last of five children.",0.86
ESP-train-0712,El presidente Donald Trump anunció que Estados Unidos retrasará la imposición de aranceles comerciales adicionales a los productos chinos.,President Donald Trump announced that the United States will delay imposing additional trade tariffs on Chinese products.,"Según fuentes citadas por CNBC el viernes, China se había comprometido a comprar hasta US$1,2 billones en productos estadounidenses, pero no había habido avances en temas de propiedad intelectual.","According to sources cited by CNBC on Friday, China had committed to buying up to $1.2 trillion in American products, but there had been no progress on intellectual property issues.",0.4
ESP-train-0713,"Cayo o Gayo Marcio Coriolano fue un político y militar romano del siglo V a. C., miembro de la "" gens "" Marcia, considerado en la actualidad una figura semilegendaria.","Gaius or Gaius Marcio Coriolanus was a Roman politician and military man of the 5th century BC. C., member of the ""gens"" Marcia, currently considered a semi-legendary figure.","Ocupa un lugar destacado en la pintura veneciana de la transición del siglo XV al XVI, aunque se mantuvo al margen de las corrientes pictóricas principales y desarrolló un estilo muy personal.","He occupies a prominent place in Venetian painting from the transition from the 15th to the 16th century, although he remained outside the main pictorial currents and developed a very personal style.",0.37
ESP-train-0714,"La diócesis de Maasin incluye toda la provincia del sur de Leyte, incluidos seis municipios al suroeste de Leyte.","The Diocese of Maasin includes the entire province of Southern Leyte, including six municipalities in southwestern Leyte.","Rubén Ramírez Hidalgo ganó el título derrotando a Jérémy Chardy en la final 6 - 1 , 6 - 4.","Rubén Ramírez Hidalgo won the title defeating Jérémy Chardy in the final 6 - 1, 6 - 4.",0.34
ESP-train-0715,"Perla Judith Beltrán Acosta (30 de septiembre de 1986, Culiacán, Sinaloa, México) es una modelo y exreina de belleza mexicana ganadora del concurso de Nuestra Belleza Mundo México 2008.","Perla Judith Beltrán Acosta (September 30, 1986, Culiacán, Sinaloa, Mexico) is a Mexican model and former beauty queen, winner of the Nuestra Belleza Mundo México 2008 contest.",El cuidado del medioambiente ha tomado una creciente importancia en el área forestal.,Caring for the environment has taken on increasing importance in the forestry area.,0.23
ESP-train-0716,"En muchos casos, se padece con más frecuencia de lo que se desearía.","In many cases, it is suffered more frequently than would be desired.","Final de Quizás también te interese Estos incluían desangrados, baños de agua fría, tomar opio e inducirse el vómito.","End of You may also be interested These included bleeding, cold water baths, taking opium and inducing vomiting.",0.28
ESP-train-0717,"A pesar del éxito general del ataque limitado, el batallón perdió casi su mitad de fuerza.","Despite the overall success of the limited attack, the battalion lost almost half its strength.","El distrito de Khao Khitchakut se encuentra al noreste de la ciudad de Chanthaburi, en el Parque Nacional Khao Khitchakut.","Khao Khitchakut District is located northeast of the city of Chanthaburi, in the Khao Khitchakut National Park.",0.37
ESP-train-0718,"Dicen que Lemmy Kilmister, cantante de Motörhead y el ser humano más rockero del planeta, es un hombre pegado a un paquete de Marlboro y una botella de Jack Daniel's.","They say that Lemmy Kilmister, Motörhead singer and the rockiest human being on the planet, is a man glued to a pack of Marlboro and a bottle of Jack Daniel's.",Que se queden tranquilos sus fans que también pidió dos cartones de Malboro y varias botellas de whisky.,Let his fans rest assured that he also ordered two cartons of Malboro and several bottles of whiskey.,0.47
ESP-train-0719,Pocas empresas pueden presumir de que la crisis no les afecte.,Few companies can boast that the crisis does not affect them.,"Y lo sigue siendo hoy, como suministrador exclusivo de atún, su fuerte, para compañías como Mercadona.","And it remains so today, as the exclusive supplier of tuna, its forte, for companies like Mercadona.",0.37
ESP-train-0720,La exportación cubana más polémica: los médicos,The most controversial Cuban export: doctors,Cuba exporta médicos y profesionales de la salud desde la década de los 60.,Cuba has been exporting doctors and health professionals since the 1960s.,0.52
ESP-train-0721,"Los múltiples disparos por la espalda que recibió Jacob Blake lo tienen paralizado de la cintura para abajo, dijo su padre este martes.","The multiple shots in the back that Jacob Blake received have left him paralyzed from the waist down, his father said Tuesday.",Final de Quizás también te interese EE.UU. estuvo lanzando ayuda humanitaria.,End of You may also be interested The US was launching humanitarian aid.,0.07
ESP-train-0722,"Peli entretenida, que no pasará a la historia de la animación, pero que te hará sonreir a gusto sin estridencias.","Entertaining movie, which will not go down in the history of animation, but will make you smile comfortably without stridency.",Una lástima que un tema interesante como el de la locura y el ingenio pueda convertirse en un efectivo somnífero,It's a shame that an interesting topic like madness and ingenuity can become an effective sleeping pill.,0.55
ESP-train-0723,En el presente trabajo hemos estudiado dos modelos de Ecuaciones diferenciales parciales diferentes aplicados a la biomatemática.,In the present work we have studied two different Partial Differential Equation models applied to biomathematics.,"Hemos consideramos una ecuación de Transporte, para modelar la evolución genética en el tiempo de una población celular, en la cual existe una subpoblación resistente a las condiciones ambientales.","We have considered a Transport equation to model the genetic evolution over time of a cell population, in which there is a subpopulation resistant to environmental conditions.",0.39
ESP-train-0724,"Tras el impacto del avión, no pudieron descender debido a los daños o a las condiciones intransitables en las tres escaleras del edificio.","After the plane hit, they were unable to descend due to damage or impassable conditions on the building's three staircases.","Aunque hoy equiparamos en seguida a KSM con todo Al Qaeda, no era así antes del 11/9.","Although today we immediately equate KSM with all of Al Qaeda, this was not the case before 9/11.",0.46
ESP-train-0725,"Wagenknecht, nacido en Oak Park, Illinois, creció en Chicago y llegó a la escuela.","Wagenknecht, born in Oak Park, Illinois, grew up in Chicago and came to school.","Wagenknecht, nacido en Chicago, creció y fue a la escuela en Oak Park, Illinois.","Born in Chicago, Wagenknecht grew up and went to school in Oak Park, Illinois.",0.84
ESP-train-0726,La música fue compuesta por Vedha y las letras de Kannadasan fueron escritas.,The music was composed by Vedha and the lyrics were written by Kannadasan.,La música fue compuesta por Vedha y las letras fueron escritas por Kannadasan.,The music was composed by Vedha and the lyrics were written by Kannadasan.,0.72
ESP-train-0727,El espejismo ha desaparecido.,The mirage has disappeared.,Al igual que cientos de firmas de Silicon Valley pactó con Fausto: dinero a cambio de ideas que prometían mejorar el planeta.,"Like hundreds of Silicon Valley firms, it made a pact with Fausto: money in exchange for ideas that promised to improve the planet.",0.27
ESP-train-0728,Dos personas están vadeando el agua,Two people are wading in the water,Dos perros están en una perrera sobre sus patas traseras y están uno frente al otro,Two dogs are in a kennel on their hind legs and are facing each other,0.75
ESP-train-0729,""" Ellos representan lo que es este equipo.","""They represent what this team is.","Estoy contento de que hayan marcado porque siempre trabajan como locos para ayudar al resto de sus compañeros "", se arrancó Morata.","I'm happy that they scored because they always work like crazy to help the rest of their teammates,"" Morata started.",0.12
ESP-train-0730,Una niña con un suéter azul sostiene un juguete multicolor y está sentada sobre los hombros de un hombre con cabello gris,A girl in a blue sweater is holding a multi-colored toy and sitting on the shoulders of a man with gray hair,Una niña con suéter azul sostiene un juguete multicolor y está sentada sobre los hombros de una mujer con cabello gris,A little girl in a blue sweater is holding a multi-colored toy and sitting on the shoulders of a woman with gray hair,0.83
ESP-train-0731,"Ha creado pinturas al óleo chinas, acuarelas, tinta digital y caligrafía.","He has created Chinese oil paintings, watercolors, digital ink and calligraphy.","Billboard escribió sobre la canción: "" Coges el ritmo, ahora conoces el ritmo.","Billboard wrote of the song: ""You get the beat, now you know the beat.",0.48
ESP-train-0732,"Los huecos de tensión corresponden a desviaciones en la tensión con respecto a sus valores nominales o esperados que afectan a los sistemas de potencia, incluyendo redes de distribución.","Voltage gaps correspond to deviations in voltage with respect to their nominal or expected values ​​that affect power systems, including distribution networks.","Sin embargo, en Chile también se incluyen los Pequeños Medios de Generación Distribuida, conocidos como PMGD.","However, in Chile the Small Distributed Generation Facilities, known as PMGD, are also included.",0.34
ESP-train-0733,"Seguía siendo una zona cultural, pero los suburbios aún eran la forma dominante.","It was still a cultural area, but the suburbs were still the dominant form.","Es extraordinario que esta anomalía aún persista, incluso en muchas fuentes modernas.","It is extraordinary that this anomaly still persists, even in many modern sources.",0.25
ESP-train-0734,"Nacido en una prominente familia arequipeña, sus padres fueron el capitán Juan de Goyeneche y María Josefa Barreda.","Born into a prominent Arequipa family, his parents were Captain Juan de Goyeneche and María Josefa Barreda.",Se dedicó primeramente a la carrera de las armas donde alcanzó el grado de Coronel de Caballería y Comandante General de los Cuerpos Cívicos.,He first dedicated himself to a career in arms where he reached the rank of Cavalry Colonel and General Commander of the Civic Corps.,0.37
ESP-train-0735,"El zanate mexicano, chanate o clarinero (Quiscalus mexicanus) es una especie de ave paseriforme de la familia Icteridae que vive en América.","The Mexican grackle, chanate or clarinero (Quiscalus mexicanus) is a species of passerine bird in the Icteridae family that lives in America.",Se observa dimorfismo sexual en esta especie.,Sexual dimorphism is observed in this species.,0.36
ESP-train-0736,"De esta manera, en general, muy lejos de conocer nuestra historia es la historia la que se encarga de reconocernos mucho después.","In this way, in general, far from knowing our history, it is history that is responsible for recognizing us much later.",Se adjunta una tarjeta de respuesta y un sobre . Nos gustaría que contemplara la posibilidad de comenzar 1994 con una donación a IU.,A response card and envelope are attached. We would like you to consider beginning 1994 with a donation to IU.,0.4
ESP-train-0737,"Shreveport es parte de la parroquia DeSoto - Bossier City, Área Estadística Metropolitana de Los Ángeles.","Shreveport is part of the DeSoto – Bossier City Parish, Los Angeles Metropolitan Statistical Area.","Hine nació en Burnaby en 1936 y creció en New Westminster, Columbia Británica.","Hine was born in Burnaby in 1936 and grew up in New Westminster, British Columbia.",0.12
ESP-train-0738,"Se observaron diferencias importantes, no obstante, cuando ...","Important differences were observed, however, when...","Pero aunque se riera, sabía tan bien como Pitt que, al desembarcar esa mañana, llevaba su vida en sus manos.","But even if he laughed, he knew as well as Pitt that, when he disembarked that morning, he was carrying his life in his hands.",0.4
ESP-train-0739,El tráfico de ferry desde Vallejo a SF (reanudado en 1937) se suspendió en junio de 1986 por Vallejo Transit.,Ferry traffic from Vallejo to SF (resumed in 1937) was discontinued in June 1986 by Vallejo Transit.,Los servicios de ferry de Vallejo a SF (reanudados en 1937) fueron suspendidos por Vallejo Transit en junio de 1986.,Ferry services from Vallejo to SF (resumed in 1937) were discontinued by Vallejo Transit in June 1986.,0.68
ESP-train-0740,"Cuando la misión espacial Rosetta llega a su momento culminante, un misterioso sonido, proveniente del cometa 67P/Churyumov-Gerasimenko ha despertado la imaginación y curiosidad de cientos de miles de personas en las redes sociales.","As the Rosetta space mission reaches its climax, a mysterious sound coming from comet 67P/Churyumov-Gerasimenko has sparked the imagination and curiosity of hundreds of thousands of people on social media.","Para que tanto los científicos como el resto del mundo pudiera apreciar el canto de un cometa, esta frecuencia se tuvo que aumentar 10.000 veces.","In order for scientists and the rest of the world to appreciate the song of a comet, this frequency had to be increased 10,000 times.",0.47
ESP-train-0741,"El punto principal, no obstante, es que no hay tantos Milosevics en el mundo.","The main point, however, is that there are not that many Milosevics in the world.","El gen mendeliano dominante, como ves, se selecciona fácilmente una vez que surgieron las condiciones ambientales correctas.","The dominant Mendelian gene, you see, is easily selected once the right environmental conditions arose.",0.6
ESP-train-0742,"Jacqueline Auriol (5 de noviembre de 1917, Challans, Vendée – 11 de febrero de 2000, París) fue una aviadora francesa.","Jacqueline Auriol (November 5, 1917, Challans, Vendée – February 11, 2000, Paris) was a French aviator.","En 1938, se casó con Paul Auriol, hijo de Vincent Auriol (futuro Presidente de la cuarta República de Francia).","In 1938, she married Paul Auriol, son of Vincent Auriol (future President of the fourth French Republic).",0.65
ESP-train-0743,"Israel advierte a Irán tras lanzar el ""ataque más significativo"" en Siria en décadas y perder su primer avión de combate en ese conflicto","Israel warns Iran after launching the ""most significant attack"" in Syria in decades and losing its first fighter jet in that conflict",Esa intensidad de la acción militar provocó la reacción de otros países y figuras mundiales con intereses en cómo se desenvuelve el conflicto en Siria.,This intensity of military action provoked the reaction of other countries and world figures with interests in how the conflict in Syria unfolds.,0.47
ESP-train-0744,"Bueno, estoy en Texas y tenemos un profesor que murió de SIDA.","Well, I'm in Texas and we have a teacher who died of AIDS.","Paga por el cuidado, la alimentación y la vivienda de miles de plantas y animales del zoológico.","Pays for the care, feeding and housing of thousands of plants and animals at the zoo.",0.21
ESP-train-0745,Dos perros en el césped están jugando con un juguete de plástico,Two dogs on the grass are playing with a plastic toy,Dos perros corren y atrapan una pelota de tenis.,Two dogs run and catch a tennis ball.,0.67
ESP-train-0746,Una gestora construye la candidatura de Podemos en la Comunidad.,A manager builds the Podemos candidacy in the Community.,"Por el momento, solo han adelantado su preferencia porque sea una mujer la que lidere la lista que someterán al criterio de los inscritos.","For the moment, they have only advanced their preference for a woman to lead the list that they will submit to the criteria of those registered.",0.4
ESP-train-0747,"Será probablemente una de las fotos más representativas de los efectos de la tormenta tropical Harvey, que desde hace unos días está azotando el estado de Texas, en Estados Unidos.","It will probably be one of the most representative photos of the effects of Tropical Storm Harvey, which has been hitting the state of Texas in the United States for a few days.","Su madre, Trudy Lampson, le explicó que ""el agua subió en cuestión de 15 minutos desde la altura de los tobillos hasta la de la cintura.""","His mother, Trudy Lampson, explained to him that ""the water rose in a matter of 15 minutes from ankle-height to waist-height.""",0.39
ESP-train-0748,"Desde sus inicios, la lingüística se ha preocupado por determinar las regularidades de su objeto de estudio en distintos niveles.","Since its beginnings, linguistics has been concerned with determining the regularities of its object of study at different levels.","La temprana sociolingüística y la pragmática, en los años 60, apuntaron a dar una luz respecto de estos temas.","Early sociolinguistics and pragmatics, in the 60s, aimed to shed light on these issues.",0.47
ESP-train-0749,¿Cuál es la fecha promedio en que la mayoría de las calles comienzan con las decoraciones navideñas?,What is the average date that most streets start putting up Christmas decorations?,¿Cuál es la altura promedio de la Gran Muralla China en pies?,What is the average height of the Great Wall of China in feet?,0.5
ESP-train-0750,Que se sepa la verdad.,Let the truth be known.,El único libro que leí sobre Nerón es el de Phillip Vandenberg.,The only book I read about Nero is by Phillip Vandenberg.,0.15
ESP-train-0751,"Fue elegido para el Lok Sabha, la cámara baja del Parlamento indio de Bhubaneswar en Odisha.","He was elected to the Lok Sabha, the lower house of the Indian Parliament from Bhubaneswar in Odisha.","Fue elegido de Bhubanesvar en Odisha para Lok Sabha, la cámara baja del parlamento indio.","He was elected from Bhubaneswar in Odisha to the Lok Sabha, the lower house of the Indian parliament.",0.73
ESP-train-0752,"Lefká Óri (griego, Λευκά Όρη, que significa "" Montañas blancas "") o "" Madares "" es una sierra ubicada en Creta occidental, en las prefecturas de Kania y Rétino.","Lefká Óri (Greek, Λευκά Όρη, meaning ""White Mountains"") or ""Madares"" is a mountain range located in western Crete, in the prefectures of Kania and Rethymno.",La cumbre más alta es la de Pachnes (2453 m) y hay más de 30 cumbres que superan los dos mil metros de alto.,The highest peak is Pachnes (2453 m) and there are more than 30 peaks that exceed two thousand meters high.,0.19
