PairID,Text1,Text1 Translation,Text2,Text2 Translation
MAR-train-00686,"""श्रीवर्धनचा आमदार या नात्याने विकासकामे करण्याचे भाग्य मला लाभले.""","""As the MLA of Shrivardhan, I was fortunate to do development work.""","""देशभरातील मोदीलाटेचा विचार केल्यास, पनवेलमधून भाजप आमदार प्रशांत ठाकूर यांच्या दृष्टीने ही निवडणूक नक्कीच सोपी झाली आहे.""","""Considering the Modi wave across the country, this election has certainly become easier for BJP MLA Prashant Thakur from Panvel."""
MAR-train-00687,"""हातेरी गावातून होणा-या प्रवासानंतर तिला हत्तीचे बळ येते.""","""She gains the strength of an elephant after traveling through Hateri village.""","""ती आपले पात्र विस्तारते, गावातून पुढे जाताना तिने गावाचे दक्षिण आणि उत्तर असे भाग केले आहे.""","""She expands her character, as she moves through the village she divides the village into south and north."""
MAR-train-00688,"""याप्रकरणी विष्णूनगर पोलीस ठाण्यात गुन्हयाची नोंद करण्यात आली होती.""","""In this case, a crime was registered at the Vishnunagar police station.""","""जवळपास १० ते १५ वेळा पोलिसांनी मला ताब्यात घेऊन पोलीस ठाण्यात नेलं.""","""About 10 to 15 times the police detained me and took me to the police station."""
MAR-train-00689,"""भाजपाच्या मंचावरच भिडल्या 3 महिला नगरसेविका, भाषण न देताच परतले माजी अध्यक्ष""","""3 women corporators clashed on the platform of BJP, former president returned without giving a speech""","""दिल्लीतल्या प्रदेश भाजपाच्या स्थानिक नेत्यांमधली गटबाजी चव्हाट्यावर आली आहे.""","""Faction among local BJP leaders in Delhi has come to a head."""
MAR-train-00690,"""माय फर्स्ट वोट टू मोदी यावर १.""","""My First Vote to Modi Yavar 1.""","""०८ कोटी, नॅशन विद नमो यावर १.""","""08 Crore, Nation with Namo on 1."""
MAR-train-00691,"""‘मी वेगवेगळय़ा प्रकारचे चित्रपट केले आहेत.""","""'I have done different kinds of films.'","""फ्रान्स सरकारच्यातर्फे चित्रपट क्षेत्रातील योगदानासाठी देण्यात येणारा ‘नाइट ऑफ द ऑर्डर आटर्स एण्ड लेटर्स’ हा पुरस्कार देण्यात आला आहे.""","""The 'Knight of the Order of Authors and Letters' awarded by the French government for contribution to the field of film."""
MAR-train-00692,"""भिवंडी ) यास गुरुवारी अटक करण्यात आलेली आहे.""","""Bhiwandi has been arrested on Thursday.""","""राजगड पोलीस ठाण्याचे पोलीस निरीक्षक दत्तात्रय दराडे यांनी दिलेल्या माहितीनुसार, या कारवाईत ४५ जणांना दोन वर्षांसाठी तडीपार करण्यात येणार आहे.""","According to Rajgad Police Inspector Dattatray Darade, 45 people will be suspended for two years in this operation."
MAR-train-00693,"""काँग्रेस, राष्ट्रवादी आघाडी सरकार आणि त्यांचे मित्र पक्ष यांच्यावर टीका करण्यासाठी आठवणींची उजळणी करण्यासाठी त्याला आणलं गेलं आहे.""","""He has been brought in to refresh memories to criticize the Congress, the NCP government and its allies.""","""मात्र आज भाजपाने आक्रमक पवित्रा घेत उद्धव ठाकरे आणि संजय राऊत यांच्यावर निशाणा साधला आहे.""","""But today BJP has taken an aggressive stance and targeted Uddhav Thackeray and Sanjay Raut."""
MAR-train-00694,"""शिपाई शैलेंद्र कुमार, मुलगा कमलेश कुमार, त्याचा भाऊ विजेंद्र कुमार, मुलगा कमलेश कुमार, जितेंद्र पुत्र ज्ञानप्रसाद, गौरव पुत्र रजनेश यांची नावे या यादीत होती.""","""The names of constable Shailendra Kumar, son Kamlesh Kumar, his brother Vijender Kumar, son Kamlesh Kumar, Jitendra son Gyanprasad, Gaurav son Rajnesh were in the list.""","""तसेच संबंधित निवेदनावर अजितदादा यांची सही आहे, असे सांगुन प्रकरण मिटवुन घेण्यास सांगितले.""","""Ajitdada has also signed the relevant statement and asked to settle the matter."""
MAR-train-00695,"""जर्मनीचा सध्याचा आॅलिम्पिक विजेता थॉमस रोहलर ८६.५९ मीटरसह दुसºया आणि फिनलॅन्डचा टेरो निपटकामाकी ८६.५७ मीटरसह तिसºया स्थानावर राहिला.""","""Reigning Olympic champion Thomas Röhler of Germany finished second with 86.59m and Finland's Tero Nippkamaki third with 86.57m.""","""दुसºया सत्राच्या अखेरीस भारताला लागोपाठ तीन पेनल्टी कॉर्नरच्या संधी मिळाल्या.""","""India had three consecutive penalty corner chances towards the end of the second session."""
MAR-train-00696,"""भूमिकेसाठी लागणारी भाषा, राहणीमान, पेहराव या सगळ्या गोष्टी आत्मसात कराव्या लागतात आणि रिनाने नेहमीच तिच्या भूमिकांना या सगळ्या गोष्टींद्वारे १०० टक्के न्याय दिला आहे.""","""The language, the lifestyle, the dressing are all things that have to be embraced for a role and Reena has always done 100 percent justice to her roles.""","""यामुळे ती तिच्या आयुष्यातील मागील २० वर्षे पूर्णपणे विसरून जाते.""","""It makes her completely forget the last 20 years of her life."""
MAR-train-00697,"""कुशल लोकांनाच प्रवेश दिला जाण्याचा पुनरुच्चार त्यांनी केला.""","""He reiterated that only skilled people will be admitted.""","""या धोरणाचा भारतासारख्या देशाला लाभच होईल, असे जाणकारांना वाटते.""","""Experts believe that this policy will benefit a country like India."""
MAR-train-00698,"""विदर्भाचा कर्णधार फैझ फझलने नाणेफेक जिंकून प्रथम गोलंदाजीचा निर्णय घेतला.""","""Vidarbha captain Faiz Fazal won the toss and elected to bowl first.""","""कर्णधार या नात्याने त्याने २७ कसोटी जिंकल्या आहेत.""","""He has won 27 Tests as captain."""
MAR-train-00699,"""दरम्यान त्याचे दोन्ही साथीदार दुचाकीवरून पळून गेले.""","""Meanwhile both his accomplices escaped on a bike.""","""हल्लेखोर वसतिगृहात घुसण्यात यशस्वी झाल्यामुळे ओलिस नाट्य घडण्याची शक्यता वर्तविली जात आहे.""","""A hostage drama is expected as the attackers managed to break into the hostel."""
MAR-train-00700,"""काँग्रेसचे ज्येष्ठ नेते मल्लिकार्जुन खरगे, नेते पृथ्वीराज चव्हाण यांचे लक्ष सत्तेच्या वाटणीत राष्ट्रवादीला काय मिळत आहे यावरच होते.""","""Senior Congress leader Mallikarjun Kharge, leader Prithviraj Chavan were only focused on what NCP was getting in power sharing.""","""या सर्व आरोपांना सडेतोड उत्तर देणारे पुस्तक लिहिल्याबद्दल व नरेंद्र मोदी यांचे काम सामान्य माणसांपर्यंत पोहोचण्यासाठी तयार केलेल्या माहितीपटाबद्दल देवेंद्र फडणवीस यांनी आमदार अतुल भातखळकर यांचे अभिनंदन केले.""","""Devendra Fadnavis congratulated MLA Atul Bhatkhalkar for writing a book that answers all these allegations and for making a documentary to bring Narendra Modi's work to the common man."""
MAR-train-00701,"""या दोघांसह गौरी लंकेश हत्याकांडातील ताब्यात घेतलेल्या सुजीत कुमार आणि भरत कुरणेचीही रवानगी न्यायालयीन कोठडीत केली आहे.""","""Along with these two, Sujeet Kumar and Bharat Kurane, who were arrested in the Gauri Lankesh murder case, have also been sent to judicial custody.""","""३ गावठी बॉम्ब, सीडी, तसेच अन्य दस्ताऐवजांसह लोधी आणि सूर्यवंशीला एटीएसने बेड्या ठोकल्या होत्या.""","""Lodhi and Suryavanshi were handcuffed by the ATS along with 3 Gavathi bombs, CDs, and other documents."""
MAR-train-00702,"""अ‍ॅक्सिस बँकेतील घोटाळ्यातून मिळालेल्या माहितीच्या आधारे कोटक महिंद्र बँकेवर ही कारवाई करण्यात आल्याचे सांगण्यात आले.""","""The action against Kotak Mahindra Bank was said to be based on information received from the Axis Bank scam.""","""‘मॅन पॉवर’च्या एका सर्वेक्षणात हा दावा करण्यात आला आहे.""","""A survey of 'Man Power' claims this."""
MAR-train-00703,"""यावेळी त्याच्या एका चाहत्याने पुणे संघाचा माजी कर्णधार महेंद्र सिंह धोनी आणि विद्यमान कर्णधार स्टिव्ह स्मिथ यांच्यासोबत खेळण्यासंदर्भातील प्रश्न विचारला.""","""This time one of his fans asked about playing with former Pune captain Mahendra Singh Dhoni and current captain Steve Smith.""","""यशस्वी कर्णधार ठरलेले मे यांनी सलग ४१ कसोटीत इंग्लंडचे नेतृत्व केले.""","""A successful captain, May led England in 41 consecutive Tests."""
MAR-train-00704,"""इंग्लंड (एमसीसी) विरुद्ध ऑस्ट्रेलिया यांच्यात हा पहिला कसोटी सामना मेलबर्न क्रिकेट ग्राउंडवर सुरू झाला.""","""England (MCC) Vs Australia The first Test match started at the Melbourne Cricket Ground.""","""पहिला चेंडू टाकणारे होते इंग्लंडचे आल्फ्रेड शॉ.""","""The first bowler was Alfred Shaw of England."""
MAR-train-00705,"""ही बाब लक्षात घेऊन तंत्रज्ञानाची मदत घेतली आहे, असे औरंगाबाद परिक्षेत्राचे विशेष पोलीस महानिरीक्षक मिलिंद भारंबे म्हणाले.""","""Technological help has been taken keeping this matter in mind,"" said Milind Bharambe, Special Inspector General of Police, Aurangabad Zone.","""म्हणजेच या योजनेला अपेक्षेप्रमाणे प्रतिसाद मिळाला नाही, असे दिसते.""","""So it seems the plan didn't get the response it was hoping for."""
MAR-train-00706,"""महोत्सवात साहित्य, कला, नाटय या तिन्ही गोष्टींची सांगड घालणा-या स्पर्धाचे आयोजन करण्यात आले होते.""","""The festival organized a competition combining all three things namely literature, art and drama.""","""रजोनिवृत्तीच्या दरम्यान स्त्रियांच्या शरीरात होणारे आंतरिक बदल आणि त्यामुळे भेडसावणारी चिंता यावर नाटकाद्वारे भाष्य करण्यात आले आहे.""","""The play comments on the internal changes women's bodies undergo during menopause and the anxiety they face."""
MAR-train-00707,"""(प्रतिनिधी)+ भांडणे सोडविताना घडली घटना पोलीस निरीक्षकांसह कर्मचारी जखमी युवकांकडून जोरदार धक्काबुक्की""","""(Representative)+ The incident that happened while resolving the fight, the police inspector and the staff were hit hard by the injured youths""","""पोलीस याप्रकरणी ही आत्महत्या आहे की हत्या आहे याबाबत तपास करत आहेत.""","""Police are investigating whether this is a suicide or a murder."""
MAR-train-00708,"""चलनवाढ आटोक्या येण्याचा वेग जर असाच समाधानकारक राहिला तर मार्च २०१७ पर्यंत ती पाच टक्क्यांच्या खाली जाईल व अर्थकारणात सुधार येतानाच व्याजदरात आणखी कपात होणे शक्य असल्याचे ते म्हणाले.""","""If the rate of inflation remains satisfactory, it will go below five per cent by March 2017 and further rate cuts are possible only as the economy improves,"" he said.","""मात्र, या नोकरदार वर्गामध्ये करपात्र असलेला चारपैकी एक कर्मचारी करांबाबत (टॅक्स) अनभिज्ञ असल्याचे एका सर्वेक्षणातून स्पष्ट झाले आहे.""","""However, a survey has revealed that one in four taxable employees in this working class is tax ignorant."""
MAR-train-00709,"""रणजी करंडकाच्या अंतिम फेरीत, ध्रुव शौरीच्या शतकाने दिल्लीने पहिल्या दिवसाच्या खेळावर आपला ठसा उमटवला आहे.""","""In Ranji Trophy final, Dhruv Shourie's century gives Delhi its stamp on first day's play"".","""मात्र दुस-या सीडेड रशियाच्या मारिया शारापोवाला सलग दुस-यांदा अंतिम फेरी गाठण्यात आले.""","""But second-seeded Maria Sharapova of Russia reached her second consecutive final."""
MAR-train-00710,"""यानंतर झालेल्या शूटआॅफमध्ये कोरियाने (एक इनर १०, एक १० आणि एक ९) असे गुण नोंदवले.""","""In the shoot-off that followed, Korea scored (one inner 10, one 10 and one 9).""","""मुलींच्या १७ वर्षाखालील गटात महाराष्ट्राने गुजरातचा १०-६ असा एक डाव ४ गुणांनी पराभव केला.""","""Maharashtra defeated Gujarat 10-6 by an innings by 4 runs in girls' under-17 group."""
MAR-train-00711,"""त्याला रुग्णालयात दाखल करण्यात आले.""","""He was admitted to the hospital.""","""सरकारी कामात अडथळा आणून मारहाण केलेल्या पोलिसाला आणि साक्षीदारांना धमकी दिली म्हणून गुन्हा नोंद दाखल करण्यात आला.""","""A case has been registered for obstructing government work and threatening the beaten up policeman and witnesses."""
MAR-train-00712,"""पक्ष्याच्या पंखाचा आभास निर्माण करणारी ही कलाकृती डोळे दिपवणारी आहे.""","""This piece of art, which evokes the impression of a bird's wing, is an eye-catcher.""","""परंतु गेल्या पाच वर्षात या प्रकल्पाला गती मिळत आहे, अशी माहिती रणजितसिंह मोहिते पाटलांनी दिली.""","""But the project is gaining momentum in the last five years,"" informed Ranjitsinh Mohite Patal."
MAR-train-00713,"""कादंबरी प्रकाशितही झाली नाही, तोच एकता कपूरने या कादंबरीवर चित्रपट बनवण्याची घोषणा करून, या चर्चेला आणखीनच उच्च स्थानी नेऊन ठेवलं.""","""Even before the novel was published, Ekta Kapoor took the discussion to an even higher level by announcing that she would make a film on the novel.""","""पण काहीसा संथगतीनं चालणारा हा चित्रपट इथले प्रेक्षक कसा स्वीकारतात, याबद्दल शंकाच आहे.""","""But there is doubt as to how the audience here will accept this somewhat slow moving film."""
MAR-train-00714,"""औद्योगिक क्षेत्र आणि नाणे निर्मात्यांकडून मागणी वाढल्यामुळे चांदीदेखील किलोमागे ३०० रुपयांनी वधारून ३४,६०० रुपयांवर गेली.""","""Silver also rose by Rs 300 to Rs 34,600 per kg on increased demand from the industrial sector and coin makers.""","""पण त्यापैकी केवळ ३०० दशलक्ष डॉलर्स ठेवून यूपीएलने उरलेली १५०० दशलक्ष डॉलर्स गुंतवणूकदारांना परत केली आहे.""","""But keeping only $300 million of that, UPL has returned the remaining $1500 million to investors."""
MAR-train-00715,"""यामुळे फिर्यादीने तिच्याविरुध्द कोंढवा पोलीस ठाण्यात फसवणूकीची तक्रार दाखल केली.""","""Due to this, the plaintiff filed a fraud complaint against her at the Kondhwa police station.""","""यामुळे भुसावळ शहर पुन्हा एकदा हादरुन गेले.""","""This shook the city of Bhusawal once again."""
MAR-train-00716,"""हा प्रस्ताव बुधवारी आदल्या दिवशी रात्री सादर करायचा असतो.""","""The proposal is to be presented on Wednesday night.""","""सभागृहात विरोधकांचा प्रस्ताव होता.""","""There was an opposition proposal in the House."""
MAR-train-00717,"""मुंबई - रिझर्व्ह बँक ऑफ इंडियाने बुधवारी दुपारी पतधोरण जाहीर करताना महत्वाच्या व्याजदरात कोणताही बदल केलेला नाही.""","""MUMBAI - The Reserve Bank of India left the key interest rate unchanged at its monetary policy announcement on Wednesday afternoon.""","""मुंबई : वस्त्रोद्योग व तयार कपडे उद्योग (रेडिमेड) रोजगार निर्मितीत मागे पडण्याची शक्यता आहे.""","""Mumbai: Textile and ready-made garment industry likely to lag behind in employment generation."""
MAR-train-00718,"""वरिष्ठ पोलीस निरीक्षक अनिल देशमुख यांच्या मार्गदर्शनाखाली कापूरबावडी पोलीस याप्रकरणी अधिक तपास करीत आहेत.""","""Under the guidance of Senior Police Inspector Anil Deshmukh, the Kapurbawdi police are conducting further investigation into the matter.""","""प्रतिस्पर्धी संघ तुल्यबळ असल्याने गौतम गंभीर आणि सहकारी अडचणीत सापडलेत.""","""Gautham Gambhir and co are in trouble as the rival teams are tied."""
MAR-train-00719,"""या गोलच्या जोरावर मिळवलेली आघाडी अर्जेंटिनाने अखेरपर्यंत कायम राखत यजमानांना पराभवाचा धक्का दिला.""","""Argentina kept the lead with this goal until the end and gave the hosts a shock defeat.""","""कारण पहिल्या सेटमध्ये तिने मोनिशाला एकही गुण मिळवायला दिला नाही आणि हा सेट २१-० असा जिंकला.""","""Because in the first set she didn't let Monisha score a single point and won the set 21-0."""
MAR-train-00720,"""नानाभाऊंनी स्वबळावर लढण्यासाठी तयारीला लागण्याच्या केलेल्या आवाहनापासून ते मुख्यमंत्री होण्याच्या त्यांच्या इच्छेपर्यंत, आता राज्यभर गहजब सुरू आहे.""","""From Nanabhau's call to prepare to fight on his own to his desire to become Chief Minister, the state is now buzzing.""","""महाराष्ट्रात महायुती जिंकेल आणि देवेंद्र फडणवीस पुन्हा मुख्यमंत्री होतील, अशी घोषणा पंतप्रधान मोदी व मी जाहीर भाषणातून केली.""","""Prime Minister Modi and I announced in a public speech that the Grand Alliance will win in Maharashtra and Devendra Fadnavis will become the Chief Minister again."""
MAR-train-00721,"""ईडीने चोक्सीला ‘आर्थिक फरार गुन्हेगार’ जाहीर करावे, यासाठी विशेष न्यायालयात दाखल केलेल्या अर्जाविरोधात एक याचिका आहे.""","""There is a petition against the special court's application to declare Choksi an 'economic fugitive' by the ED.""","""दं. वि. ३४ नुसार गुन्हा दाखल केला.""","""A case was filed under No. v. 34."""
MAR-train-00722,"""दरम्यान, हे सगळे सुरू असतानाच निरुपम मतदारांशी संवाद साधत असून, कार्यकर्त्यांच्या गाठभेटीवर प्रामुख्याने लक्ष केंद्रित करत आहेत.""","""Meanwhile, while all this is going on, Nirupam is communicating with the electorate, focusing primarily on meeting activists.""","""या घटनेमुळे एकच खळबळ उडाली असून या प्रकरणाचा पुढील तपास पोलीस उपनिरीक्षक मंजुषा मोरे करीत आहेत.""","""This incident has created a sensation and the matter is being further investigated by Police Sub-Inspector Manjusha More."""
MAR-train-00723,"""गतवर्षी क्रिकेटमधून निवृत्ती घेतलेल्या हॅरिसने एका रेडिओला मुलाखत देताना सांगितले, की टी-२० विश्वचषक स्पर्धा वेळेचा अपव्यय असल्याचे माझे वैयक्तिक मत आहे.""","Harris, who retired from cricket last year, said in a radio interview that the T20 World Cup is a waste of time in my personal opinion.","""नवी दिल्ली : भारतीय टेनिस तारका सानिया मिर्झाने तिची माजी जोडीदार स्वीत्झर्लंडच्या मार्टिना हिंगीस हिला नमवून सिनसिनाटी ओपन टेनिस स्पर्धा जिंकतानाच डब्ल्यूटीए महिला दुहेरी रँकिंगवर टॉपचे स्थान मिळवले आहे.""","""New Delhi: Indian tennis star Sania Mirza has topped the WTA women's doubles rankings as she defeated her former partner Martina Hingis of Switzerland to win the Cincinnati Open."""
MAR-train-00724,"""या अपघातात एकाचा मृत्यू झाला तर एकजण गंभीर जखमी झाला.""","""One person died and one person was seriously injured in this accident.""","""कार रेल्वे रुळावर कोसळल्यानंतर रेल्वेमार्गावर सुदैवाने रेल्वेगाडी नसल्याने मोठा अपघात टळला.""","""Fortunately there was no train on the railway track after the car fell on the railway tracks and a major accident was averted."""
MAR-train-00725,"""भारताने दोनवेळा १० आणि एकदा ९ असा स्कोअर केला.""","""India scored 10 twice and 9 once.""","""मुलांमध्ये महाराष्ट्राने कर्नाटकवर १०-४ अशी एक डाव ६ गुणांनी मात केली.""","""Maharashtra beat Karnataka 10-4 by an innings by 6 points in boys."""
MAR-train-00726,"""ही मुलगी व स्वयंपाकी महिला एकाच खेड्यात राहतात.""","""This girl and the cook live in the same village.""","""जखमींची अद्याप ओळख पटलेली नाही.""","""The injured are yet to be identified."""
MAR-train-00727,"""2017 साली हैदराबादचा संघ बाद फेरीत पोहोचला होता.""","""In 2017, the team from Hyderabad reached the knockout stage.""","""आमला व गृहमैदानावर खेळणाºया मार्करामच्या चमकदार खेळीमुळे यजमान संघ सुस्थितीत होता.""","""We and Markram's brilliant innings at home put the hosts in good shape."""
MAR-train-00728,"""लक्ष्याचा पाठलाग करताना श्रीलंकेचा संपूर्ण संघ 243 धावात बाद झाला, आणि इंग्लंडने 58 धावांनी विजय मिळवला.""","""Chasing the target, Sri Lanka were bowled out for 243, and England won by 58 runs.""","""भारताचा संघ : गोलकीपर : योगिता बाली, सविता; डिफेंडर : जसप्रीत कौर, सुशीला चानू, किरणदीप कौर (उपकर्णधार), दीप ग्रेस इक्का, दीपिका, जॉयदीप कौर; मिडफिल्डर : रितू रानी (कर्णधार), वंदना कतारिया, मोनिका मलिक, चंचन देवी, पूनम रानी, एम. एन. पोनम्मा; फॉरवर्ड : रॉसेलिन ड्युंग डयुंग, सौंदर्या येंडाला, लिली चानू, अनुपा बार्ला.""","""Team India: Goalkeeper: Yogita Bali, Savita; Defenders: Jaspreet Kaur, Sushila Chanu, Kirandeep Kaur (Vice Captain), Deep Grace Ikka, Deepika, Joydeep Kaur; Midfielders: Ritu Rani (Captain), Vandana Kataria, Monica Malik, Chanchan Devi , Poonam Rani, M. N. Ponnamma; Forward : Roselyn Deung Deung, Soundarya Yendala, Lily Chanu, Anupa Barla."""
MAR-train-00729,"""त्यांचा पंतप्रधान नरेंद्र मोदी, राष्ट्रीय अध्यक्ष अमित शहा,आणि विरोधी पक्ष नेते देवेंद्र फडणवीस, प्रदेशाध्यक्ष चंद्रकांत पाटील यांच्या नेतृत्वावर पूर्ण विश्वास आहे.""","""He has full faith in the leadership of Prime Minister Narendra Modi, National President Amit Shah, Leader of Opposition Devendra Fadnavis, State President Chandrakant Patil.""","""आदित्य जाधव याने केंद्रीय मंत्री रावसाहेब दानवे यांच्या कन्या आणि त्यांची आई संजना जाधव यांच्या विरोधात हर्षवर्धन यांचे पॅनल उभे केले आहे.""","""Aditya Jadhav has set up Harsh Vardhan's panel against Union Minister Raosaheb Danve's daughter and her mother Sanjana Jadhav."""
MAR-train-00730,"""खबऱ्यांनी दिलेल्या माहितीच्या आधारे तुषारला ११ जुलै रोजी अटक करण्यात आली.""","""Tushar was arrested on July 11 based on information provided by the news.""","""सुरक्षा नगर, हडपसर) अशी अटक केलेल्या आरोपींची नावे आहेत.""","""Suraksha Nagar, Hadapsar) are the names of the arrested accused."""
MAR-train-00731,"""गाव अलीपुर येथील रहिवासी असलेल्या ग्रााासेवक विनय यादव यांना ग्रामपंचायत अधिकाऱ्यांकडून कोरोना विषाणूपासून बचावासाठी गावात येणाऱ्या लोकांची यादी तयार करण्याच्या सूचना देण्यात आल्या आहेत.""","""Grasevak Vinay Yadav, a resident of village Alipur, has been instructed by the village panchayat authorities to prepare a list of people coming to the village to protect themselves from the corona virus.""","""त्यावर त्यांचे बांधकाम व्यवसायासंदर्भात तक्रारी अर्जावर उपमुख्यमंत्र्यांचा तात्काळ कारवाई करावी, असा शेरा होता. . . '' त्यामुळे कामदार यांनी घाबरून आरोपी तावरे यांना संपर्क साधला.""","""There was a comment that the Deputy Chief Minister should take immediate action on the complaint application regarding his construction business. . . . "" So Kamdar approached the accused Taware in a panic."""
MAR-train-00732,"""त्यानुसार तो यंदाच्या अर्थसंकल्पात २५ टक्के होईल का, याकडे सर्वांचे लक्ष लागले आहे.""","""Accordingly, all eyes are on whether it will be 25 percent in this year's budget.""","""झीटाचे मुख्य कार्यकारी अधिकारी भाविन तुराखिया म्हणाले, ९० टक्के कर्मचाºयांना कागदपत्रांचा समावेश असलेल्या क्लेमऐवजी डिजिटल क्लेम सोयीचे वाटतात.""","""Ninety percent of employees feel comfortable with digital claims instead of paper-based claims,"" Zeeta CEO Bhavin Turakhia said."
MAR-train-00733,"""चार चित्रपट केल्यानंतर मला समजलं आहे की, आपल्या चित्रपटाची मार्केटिंग करणं किती गरजेचं आहे ते!""","""After four films, I understand how important it is to market your film!""","""बराच विचार विनीमय केल्यानंतर त्यांनी ११० कलाकारांची नावे निश्चित केली असून प्रत्येक कलाकाराची महत्त्वपूर्ण भूमिका असेल.""","""After a lot of brainstorming, they have finalized the names of 110 actors and each actor will have a significant role."""
MAR-train-00734,"""यापूर्वी घड़लेल्या एका घटनेत कोरोनामुळे भेंडीबाजार परिसरात राहणाऱ्या एका पोलीस कुटुंबियाला पोलिसासह तीन जणांना गमाविण्याची वेळ ओढावली आहे.""","""In an earlier incident, a police family living in Bhendibazar area lost three people including a policeman due to Corona.""","""उत्तर प्रदेशच्या ललितपूरमधल्या भदैयापुरा येथे राहणारा बृजेश कुमार त्याची तक्रार नोंदवण्यासाठी पोलीस अधीक्षकांकडे गेला.""","""Brjesh Kumar, a resident of Bhadaiyapura in Lalitpur, Uttar Pradesh, went to the Superintendent of Police to register his complaint."""
MAR-train-00735,"""सुदैवाने यावेळी कोणतीही दुर्घटना घडली नाही.""","""Fortunately there were no accidents this time.""","""हीच भीती आता तक्रारदारांमध्ये असल्यामुळे त्यांची ही शस्त्रे पोलिसांनी जमा करण्याचा आग्रह धरला आहे.""","""It is because of this fear that the complainants are now insisting that their weapons be deposited by the police."""
MAR-train-00736,"""केंद्रीय कृषी राज्यमंत्री, माजी मुख्यमंत्री आदी भेटायला गेल्यावर त्यांनी उपोषण मागे घेतले.""","""He called off his fast when Union Minister of State for Agriculture, former Chief Minister etc. went to meet him.""","""त्यांनी समितीची मागणी केली आहे.""","""They have demanded a committee."""
MAR-train-00737,"""सेटवरील एक असिस्टंट जो कोल्हापूरचा होता त्याला मी माझा गुरु मानलं होतं आणि मी त्याला नेहमी म्हणायची की, माझे उच्चार चुकले तर माझ्या लक्षात आणून दे.""","""I considered an assistant on the sets who was from Kolhapur to be my mentor and I always told him, if I make a mistake in my pronunciation, let me know.""","""‘तुम्ही माझे सावकार’ ही लावणी आईनेच शिकवली.""","""Mother taught me the saying 'You are my lender'."""
MAR-train-00738,"""त्यामुळं प्रवाशांच्या सुरक्षेच्या दृष्टीनं या विक्रेत्यावर कारवाई करण्यात आली आहे.""","""Therefore, action has been taken against this seller in view of the safety of passengers.""","""सुमारे सात तासाच्या चौकशीनंतर त्या दोघांना सोडून देण्यात आले.""","""They were both released after about seven hours of questioning."""
MAR-train-00739,"""पण, मी लढवायची की नाही हे जनताच आदेश देईल मला, अशा शब्दात निवडणूक लढविण्यास आपण जनतेला विचारुनच निर्णय घेणार असल्याचे ठाकरेंनी म्हटलंय.""","Thackeray said, ""But the people will give me the order whether I want to contest or not. Thackeray has said that he will decide to contest the election only after asking the people.""","""त्यानुसार, अलिबाग शहर निवडणूक आचारसंहिता देखरेखप्रमुख महेश चौधरी यांनी अलिबाग पोलीस ठाण्यात दाखल केलेल्या फिर्यादीनुसार या पुस्तिकेचे मुद्रक व प्रकाशक यांच्याविरुद्ध गुन्हा दाखल करण्यात आला आहे.""","""Accordingly, a case has been registered against the printer and publisher of this booklet as per the complaint filed by Alibagh City Election Code of Conduct Supervisor Mahesh Chaudhary at Alibagh Police Station."""
MAR-train-00740,"""‘आम्ही दोघी’ हा चित्रपट प्रख्यात दिवंगत मराठी लेखिका गौरी देशपांडे यांच्या कथेवर बेतलेला आहे.""","""The film 'Umhi Doghi' is based on the story of the famous late Marathi writer Gauri Deshpande.""","""अॅमेझोन प्राईमवरील ‘मुंबई सागा’ या चित्रपटात राष्ट्रीय स्वयंसेवक संघाचे मानहानिकारक चित्रण व संवाद ‘सेंट्रल बोर्ड ऑफ फिल्म सर्टिफिकेशन’ (सेन्सॉर) कडून चित्रपट निर्मात्यांच्या सांगण्यावरून अस्पष्ट (ब्लर) करण्यात आले आहे.""","""The defamatory portrayal of Rashtriya Swayamsevak Sangh and dialogue in the film 'Mumbai Saga' on Amazon Prime has been blurred by the 'Central Board of Film Certification' (Censors) at the request of the filmmakers."""
MAR-train-00741,"""त्यानंतर कार पंपाच्या डाव्या बाजूस पार्क करुन ३ वाजण्याच्या सुमारास पंपासमोर असलेल्या ऑफिस मध्ये गेले.""","""He then parked the car on the left side of the pump and went to the office in front of the pump around 3 o'clock.""","""ही घटना मार्च-२०१७ मध्ये उघडकीस आली.""","""This incident came to light in March-2017."""
MAR-train-00742,"""ज्यांच्यावर गुन्हे दाखल आहेत, ते सध्या पक्षाचे पदाधिकारी नाहीत आणि पक्षाने त्यांना कोणतीही जबाबदारी दिलेली नाही.""","""Those against whom crimes have been registered, are not party officials at present and the party has not given them any responsibility.""","""मात्र महादेव जानकर कमळ चिन्हावर निवडणूक लढण्यास तयार नाहीत.""","""But Mahadev Jankar is not ready to contest elections on the lotus symbol."""
MAR-train-00743,"""या चित्रपटात ती ज्युलियाची भूमिका करणार आहे.""","""She's going to play Julia in this movie.""","""मकरंद-क्रांती यांनी या जोडप्याची भूमिका साकारली आहे.""","""Makarand-Kranti played the role of this couple."""
