PairID,Text1,Text1 Translation,Text2,Text2 Translation
kin_train_00339,Ishyirahamwe ry’Umukino w’Amagare mu Rwanda (FERWACY) riherutse gutangaza ko riri kuganira na Ambasade y’u Bufaransa ku bufatanye bwo guteza imbere umukino w’amagare mu bagore.,The Rwanda Cycling Association (FERWACY) has recently announced that it is negotiating with the French Embassy on cooperation to promote women's cycling.,Ambasade y’u Bufaransa yatangiye gushyigikira umukino w’Amagare mu Rwanda guhera mu,The French Embassy started supporting the Cycling game in Rwanda from
kin_train_00340,"Michael Sarpong yageze muri Rayon Sports muri Nzeli 2018 avuye muri Dreams FC yo muri Ghana, atsinda ibitego 16 muri Shampiyona y’u Rwanda.","Michael Sarpong joined Rayon Sports in Nzeli 2018 from Ghana's Dreams FC, scoring 16 goals in the Rwanda Championship.","Kugeza ku munsi wa 24 wa Shampiyona y’uyu mwaka, Sarpong yari amaze gutsindira Rayon Sports ibitego icyenda.","By the 24th day of this year's Championship, Sarpong had scored nine goals against Rayon Sports."
kin_train_00341,"Ku rutonde rushya rw’uyu mwaka, iyi raporo ishyira u Burundi ku mwanya wa 146, kuri raporo ya 2020 rwari ku mwanya wa","In this year's new ranking, this report places Burundi in 146th place, in the 2020 report it was in 146th place.","Iyi raporo ya 2021 ishyira u Rwanda ku mwanya wa 156, mu 2020 rwari ku mwanya wa","This 2021 report places Rwanda at 156th place, in 2020 it was at 156th place."
kin_train_00342,"Kigali International Peace Marathon ku nshuro ya 16, yagombaga kuba tariki ya 17 Gicurasi 2020, igenda yimurwa kubera COVID-19 ndetse birangira itabaye mu mwaka ushize.","The 16th Kigali International Peace Marathon, which was supposed to be held on May 17, 2020, was postponed due to COVID-19 and ended up not happening last year.","Ubusanzwe, Kigali International Peace Marathon ibimburirwa n’ibikorwa birimo isiganwa ry’ijoro rizwi nka Kigali Night Run, kuri iyi nshuro bizakorwa tariki ya 13 Kamena","Usually, the Kigali International Peace Marathon is preceded by a night race known as the Kigali Night Run, this time it will be held on June 13"
kin_train_00343,"Uko yitwaye i Kigali(VIDEO) Yanditswe kuya 22-06-2014 saa 13:30' na Munyengabe Murungi Sabin Jay Polly, ni umuraperi ufite abafana batagira ingano mu irushanwa rya PGGSS","How he behaved in Kigali (VIDEO) Posted on 22-06-2014 at 13:30 by Munyengabe Murungi Sabin Jay Polly, he is a rapper who has countless fans in the PGGSS competition","Jay Polly, ni umuraperi ufite abafana batagira ingano mu irushanwa rya PGGSS","Jay Polly, is a rapper who has a huge fan following in the PGGSS competition"
kin_train_00344,"KIE: Hatangijwe igikorwa cyo gushishikariza Abanyarwanda kugira umuco wo gusoma Yanditswe kuya 19-07-2012 saa 16:23' na Abdou Nyampeta ""Mu Rwanda abatazi gusoma ni 30%.","KIE: An activity has been launched to encourage Rwandans to have the ability to read. Written on 19-07-2012 at 16:23 by Abdou Nyampeta ""30% of Rwandans do not know how to read.""","""Mu Rwanda abatazi gusoma ni 30%.","""In Rwanda, 30% are illiterate."
kin_train_00345,Ibi Gakwaya Olivier yabitangaje abinyujije ku mbuga nkoranyambaga ze aho benshi mu bakunzi ba Rayon Sports bagaragaje ibyishimo byinshi nyuma yo kumenya aya makuru.,Gakwaya Olivier announced this through his social media where many fans of Rayon Sports expressed their happiness after learning this news.,"Abinyujije kurubuga rwe rwa twitter, Olivier Gakwaya umunyamabanga w'ikipe ya Rayon sports yemeje aya amakuru nubwo nta byinshi yabivuzeho.","Through his Twitter account, Olivier Gakwaya, the secretary of the Rayon sports team, confirmed this news although he did not say much about it."
kin_train_00346,"Usibye abishyura, n’abatwara abagenzi bakoresheje YEGO bazajya bahabwa amafaranga yabo yose nta kiguzi kibayemo kandi bayabone mu gihe gito.","In addition to the payers, also the passengers using YES will receive all their money without any costs and get it in a short time.","Umuyobozi wa Yego Innovision, Karanvir Singh, yavuze ko yishimiye gukorana na Spenn kuko bizajya byorohereza abashoferi babo kubona amafaranga yabo yose kandi mu gihe gito.","Karanvir Singh, CEO of Yego Innovision, said that he is happy to work with Spenn because it will make it easier for their drivers to get all their money and in less time."
kin_train_00347,Ikipe ya Mukura VS yabashije kunganya 0-0 mu mukino ubanza w’ijonjora rya 2 rya Total CAF Confederation Cup na El Hilal Obeid muri Sudani.,Mukura VS managed to draw 0-0 in the first leg of the Total CAF Confederation Cup 2nd Qualifier against El Hilal Obeid in Sudan.,"Nyuma yo gutwara igikombe cy’Amahoro 2018 , Mukura VS yanahawe Miliyoni 10 FRW ndetse izahagararira u Rwanda muri CAF Confederation Cup ya","After winning the 2018 Peace Cup, Mukura VS was awarded 10 Million FRW and will represent Rwanda in the CAF Confederation Cup."
kin_train_00348,Ati “Ije kunganira Radiyo Mariya Rwanda mu buryo bwihariye mu kumenyekanisha ubutumwa bwiza Bikira Mariya yatangiye i Kibeho ubwo yabonekeraga abakobwa batatu.”,"He said, ""I am coming to support Radio Mary Rwanda in a special way to promote the good news that the Virgin Mary started in Kibeho when she appeared to three girls.""",Nyuma yo gutaha Radiyo Mariya Kibeho hakomeje ibirori byo kwizihiza isabukuru y’imyaka 37 y’amabonekerwa ya Bikira Mariya i Kibeho.,"After the return of Radio Mary Kibeho, the celebration of the 37th anniversary of the apparitions of the Virgin Mary in Kibeho continued."
kin_train_00349,"Muri “Car Free day”, abatuye mu Mujyi wa Kigali bose bagirwa inama yo guparika amamodoka bagahurira mu Mujyi wa Kigali rwagati bagakora siporo.","During ""Car Free day"", all residents of Kigali City are advised to park their cars and gather in the center of Kigali City and do sports.",Icyo kigo kigiye gushingwa mu Rwanda ku bufatanye na Nelson Mukasa usanzwe utegura igikorwa cya “Car free Day” gifasha abatuye muri Kigali gukora Siporo.,"The center is going to be established in Rwanda in collaboration with Nelson Mukasa, who is currently organizing the ""Car Free Day"" event that helps the residents of Kigali to do sports."
kin_train_00350,Tariki 10 z’ukwa cyenda buri mwaka isi izirikana umunsi wo kurwanya kwiyahura.,On the 10th of November every year the world observes Suicide Prevention Day.,"Buri mwaka tariki 18 Gicurasi Isi yizihiza Umunsi Mpuzamahanga wahariwe Ingoro Ndangamurage, hazirikanwa umuco, amateka n’imibereho gakondo by’abatuye Isi.","Every year on May 18, the world celebrates the International Day dedicated to Museums, the culture, history and traditional way of life of the people of the world will be remembered."
kin_train_00351,Umuyobozi wungirije w’umujyi wa Kigali ushinzwe imibereho myiza Patricie Muhongerwa,Deputy Mayor of Kigali City in charge of social affairs Patricia Muhongerza,Umuyobozi wungirije w'akarere ka Burera ushinzwe imibereho myiza y'abaturage yasabye urubyiruko kubaka ubunyarwanda buzira amacakubiri.,The deputy mayor of Burera district in charge of social welfare asked the youth to build a Rwandan society that is free from divisions.
kin_train_00352,"Nibura ku itariki ya 24 Werurwe 2017, agaciro k’ifaranga ry’u Rwanda kagabanutseho 7 % ugereranyije na 7 % mu gihe nk’icyo mu","At least on March 24, 2017, the value of the Rwandan currency decreased by 7% compared to 7% during the same period in","Rwangombwa yanavuze ko hari icyizere ko ifaranga ry’u Rwanda kugeza mu mpera z’uyu mwaka rizata agaciro kuri 4%, ugereranyije na 7% mu","Rwangomba also said that there is hope that the Rwandan currency will depreciate by 4% by the end of this year, compared to 7% in"
kin_train_00353,Mu Kigo gishinzwe guteza imbere ibikorwa by’iterambere mu nzego z’ibanze (LODA) Madamu NYINAWAGAGA Claudine Marie Solange: Umuyobozi Mukuru (Director General).,In the Agency for the Promotion of Development Activities at Local Levels (LODA) Mrs. NYINAWAGAGA Claudine Marie Solange: Director General.,Muri Muhabura Multichoice Ltd Madamu NKUNDA Laetitia: Umuyobozi Mukuru (Director General).,In Muhabura Multichoice Ltd Mrs NKUNDA Laetitia: Director General.
kin_train_00354,Ndayishimiye Eric uzwi nka Bakame yatomboye 1 bityo Rayon Sports ihita ihabwa igikombe.,Congratulations to Eric who is known as Bakame who scored 1 and thus Rayon Sports is immediately awarded the trophy.,"Usengimana Faustin wa APR Fc na Manzi Thierry wa Rayon SPorts, abasore bakuranye Ndayishimiye Eric Bakame usanzwe ufatira Rayon Sports","Usengimana Faustin of APR Fc and Manzi Thierry of Rayon SSports, guys who are older than me."
kin_train_00355,"Kugisha inama kuri uri rubuga, wohereza ubutumwa bwawe kuri [email protected]","To consult on this site, send your message to [email protected]","Inyunganizi, kubaza cyangwa ikindi cyose ushaka kugishaho inama kuri uru rubuga, wohereza ubutumwa bwawe kuri [email protected]","Lawyers, questions or anything you want to advise on this site, send your message to [email protected]"
kin_train_00356,"Musabyimana Assiel kuba Musenyeri wa Diyosezi ya Kigeme, kuri uyu wa Kabiri tariki ya 12 Nzeri","Bishop Assiel to be Bishop of Kigeme Diocese, on Tuesday, September 12",Musabyimana Assiel watorewe kuba Musenyeri wa Diyosezi ya Kigeme,Bishop Assiel was elected Bishop of Kigeme Diocese
kin_train_00357,Izindi mpamvu zinyuranye Urubuga Sante Plus Mag rutangaza ko kubura ibitotsi nabyo biri mu mpamvu zitera umubiri gukora cyane bityo ukabira ibyuya byinshi mu ijoro.,Other reasons The website Sante Plus Mag reports that lack of sleep is also one of the reasons that make the body work harder and sweat more at night.,Kurota nabi no guhangayika nabyo ngo biri mu mpamvu zimwe zitera kubira ibyuya igihe umuntu aryamye.,Bad dreams and stress are also some of the causes of sweating while sleeping.
kin_train_00358,"Kongera ubushobozi bwo guhumurirwa Nyuma yo gukora imibonano mpuzabitsina, umubiri urekura umusemburo witwa “Prolactin”.","Increase the ability to smell After having sex, the body releases a hormone called ""Prolactin"".",Kugabanya ububabare Nyuma y’ibyishimo byinshi bibonwa nyuma yo gukora imibonano mpuzabitsina hari umusemburo urekurwa witwa “Ocytocin” ku rugero rukubye inshuro Eshanu ku rwari rusanzwe ruriho.,"Pain relief After the great pleasure experienced after having sex, a hormone called ""Ocytocin"" is released to an extent that is 5 times higher than the normal one."
kin_train_00359,"""Nta kintu kibabaza nko kuza witeguye kuburana ntuburane.""","""Nothing hurts like coming prepared to fight and not fighting.""","Yagize ati: ""Tuje hano inshuro ebyiri twiteguye kuburana tugasubirayo tutaburanye kandi nta kintu kibabaza nko kuza witeguye kuburana wagera mu rukiko ugasubirayo utaburanye.""","He said: ""We've come here twice ready to plead and come back without a plea and there's nothing more painful than coming to court ready to plead and going back without a plea."""
kin_train_00360,Ni umwe mu bahanzi bazafatanya na Beauty for Ashes mu gitaramo kizabera muri Serena Hotel tariki 9 Nyakanga,He is one of the artists who will join Beauty for Ashes in the concert that will be held at the Serena Hotel on July 9,Kizabera kuri Serena Hotel tariki 9 Nyakanga 2017 guhera ku isaha ya saa kumi n’ebyiri zuzuye.,"It will be held at Serena Hotel on July 9, 2017 starting at 6:00 p.m."
kin_train_00361,Ni we muhanzi rukumbi mu bakora umuziki uhimbaza Imana mu Rwanda umaze gukora ibitaramo bikomeye ndetse bikagaragaramo abahanzi bubatse izina.,He is the only artist among those who make music to praise God in Rwanda who has done great concerts and featured artists who have made a name for themselves.,"The Ben yitabiriye amarushanwa Akomeye, Ibihembo bikomeye, ndetse nibitaramo bikomeye cyane bitari byitabirwa nundi muhanzi uwariwe wese kuva Umuziki w’U Rwanda wabaho.","The Ben has participated in major competitions, major awards, and major concerts that have not been attended by any other artist from Rwanda Music."
kin_train_00362,"Nubwo FPR Inkotanyi yabonye imyanya myinshi mu Nteko, yagabanutseho umwe ugereranyije na manda y’Umutwe w’Abadepite icyuye igihe; PSD yatakaje ibiri naho PL itakaza umwe.","Although the RPF Inkotanyi won more seats in the Parliament, it was reduced by one compared to the mandate of the outgoing House of Representatives; PSD lost two and PL lost one.","Nubwo iri shyaka ryatakaje imyanya ibiri ugereranyije no muri manda ishize, Dr Biruta avuga ko nta kibazo biteye kuko mu matora byose bishoboka.","Although this party lost two seats compared to the last term, Dr Biruta says that there is no problem because everything is possible in the elections."
kin_train_00363,"Uwo mugore ariko ntiyagize amahirwe yo kuhasanga umuyobozi w'akarere wungirije ushinzwe imibereho myiza, kuko yari yagiye mu yindi mirimo mu karere ka Rutsiro akayivamo bwije.","The woman, however, did not have the chance to meet the assistant district mayor in charge of social welfare, because she had gone to other work in Rutsiro district and left after dark.","Umuyobozi w'Akarere ka Karongi Wungirije ushinzwe Ubukungu, Hakizimana Sébastien, we yibukije urubyiruko kubyaza umusaruro ikoranabuhanga kuko ngo risigaye ari kimwe mu ishingiro ry'ubukungu.","The Deputy Mayor of Karongi District in charge of Economy, Hakizimana Sébastien, reminded the youth to make use of technology because it remains one of the foundations of the economy."
kin_train_00364,"Mu kiganiro cyihariye yagiranye na Makuruki.rw Padiri mukuru wa Paruwasi Regina Pacis Remera Charles Ntabyera, yagarutse ku cyo uyu munsi wa mashami uvuze.","In an exclusive interview with Makuruki.rw, the head priest of Regina Pacis Remera Parish, Charles Ntabyera, returned to what the branch is saying today.",Padiri mukuru wa Paruwasi Regina Pacis avuga ko muri iki cyumweru (gitagatifu) abemera kiristu ndetse n' abatamwera bakwiye kurangwa n' urukundo no kwicisha bugufi.,"The head priest of the Parish, Regina Pacis, says that in this (holy) week, Christians and non-believers should be characterized by love and humility."
kin_train_00365,"Pastor Sebagabo Leonard niwe watorewe kuba Umunyamabanga Mukuru wa ADEPR, atsindira ku majwi 57 kuri 62 y'abari bagize Inteko Rusange ya ADEPR ubwo yatoraga.","Pastor Sebagabo Leonard was elected as the General Secretary of ADEPR, winning 57 out of 62 votes of the members of the ADEPR General Assembly when he voted.",Mukaruzage Olea nawe yatorewe kuba Perezidante w'Inama y'Ubuyobozi muri ADEPR aho yasimubye Pastor Sebagabo Leonard watorewe kuba Umunyamabanga Mukuru.,Mukaruzage Olea was also elected as the President of the Board of Directors in ADEPR where he replaced Pastor Sebagabo Leonard who was elected as the General Secretary.
kin_train_00366,"Hari abarokotse Jenoside yakorewe Abatutsi, urubyiruko rero rushobora kwandika ubwo buhamya, kugira ngo abandi babashe gusoma ibyabaye.”","There are survivors of the Genocide against the Tutsis, so the youth can write this testimony, so that others can read what happened.""","Nyuma yo kugira ubutwari bwo gutanga ubuhamya mu gihe cyo kwibuka Jenoside yakorewe Abatutsi, henshi hatandukanye, yagiriwe inama yo kwandika amateka ye mu gitabo.","After having the courage to testify during the commemoration of the Genocide against the Tutsis, he was advised to write his story in a book."
kin_train_00367,"Basabose Jean Paul, avuga ko abarwaye kanseri bagenda biyongera nyamara uburyo bwo kuyivura mu gihugu butari hose.","Sabose Jean Paul, says that the number of people suffering from cancer is increasing, but the way to treat it in the country is not everywhere.","Jean Paul Basabose, avuga abarwaye kanseri bagenda biyongera nyamara uburyo bwo kuyivura mu gihugu butari hose Umuganga w’indwara z’umubiri, akaba n’umuyobozi wa MBC Hospital, Dr.","Jean Paul Basabose, speaking about the increasing number of people suffering from cancer, but the way to treat it in the country is not everywhere. The doctor of physical diseases, and the director of MBC Hospital, Dr."
kin_train_00368,Umugabo witwaga Ananiya n'umugore we Safira bavugwa muri bibiliya bagurishije isambu babeshya umutambyi Petero ikiguzi bagurishirijeho iyo sambu bagamije kugavura bituma bombi bapfa bazize kubeshya.,A man named Ananias and his wife Sapphira mentioned in the Bible sold land and lied to the priest Peter about the price they paid for the land and they both died because of the lie.,"Hariho umugabo witwaga Ananiya hamwe n'umugore we Safira, agura isambu agabanya ku biguzi byayo umugore na we abizi, maze azana igice agishyira intumwa.","There was a man named Ananias and his wife Sapphira, who bought a plot of land and reduced the price of it, the wife also knew, and brought a portion of it to the apostles."
kin_train_00369,Umuvugizi wa Polisi y'u Rwanda mu ntara y'Amajyaruguru yasabye urubyiruko rw'abanyeshuri kuranya ibiyobyabwenge aho bari hose.,The spokesperson of the Rwandan Police in the Northern province asked the youth of the students to fight against drugs wherever they are.,"Chief Superintendent Francis Gahima, Umuvugizi wa Polisi y'u Rwanda mu ntara y'Amajyaruguru yaganirije abo banyeshuri ababwira ko ibiyobyabwenge byangiza ubwonko bityo kwiga ntibigende neza.","Chief Superintendent Francis Gahima, the Spokesperson of the Rwanda Police in the Northern province, spoke to the students and told them that drugs damage the brain and therefore learning is not going well."
kin_train_00370,"Yahamagariye ibihugu byose guhangana n’ibibazo byatewe na Covid-19, bikaziba icyuho yateye bishimangira umubano bifitanye bishingiye ku bumuntu.","He called on all countries to deal with the problems caused by Covid-19, and to close the gap it has created by strengthening their relations based on humanity.","Inzobere zaburiye isi ko mu gihe ibihugu bikennye bizakomeza guhura n’ibibazo by’ubukungu byatewe na Covid-19, bizatuma n’ibihugu bikize bitabasha kuziba icyuho cy’ubukungu burundu.","Experts have warned the world that while poor countries will continue to face economic problems caused by Covid-19, it will make rich countries unable to close the economic gap completely."
kin_train_00371,"Kuri ubu u Rwanda ruzigirwa mu nkingi enye zirimo Iterambere ry’Urwego rw’Abikorera, Guteza imbere ibyoherezwa hanze, uburyo igihugu cyishakamo ubushobozi ndetse n’iterambere ry’urwego rw’ubukungu.","At present, Rwanda will be supported in four pillars, which include the development of the private sector, the development of exports, the way the country acquires capacity and the development of the economic sector.","Mu migambi ya Macron, harimo guteza imbere umugabane wa Afurika cyane cyane Afurika y’Amajyaruguru ndetse n’iyo hagati, ari naho u Rwanda rubarizwa.","Macron's goals include developing the African continent, especially North and Central Africa, where Rwanda is located."
kin_train_00372,"Inkuru y’iki gitabo cya Mubalaka Edouard, ntiyavuzweho rumwe cyane cyane Abakristu bavuga ko ubu ari ubuyobe bukomeye.","The story of this book by Mubalaka Edouard, is not agreed, especially Christians who say that this is a great heresy.",Byinshi mu bikunze gutangazwa na Mubalaka Edouard ntibikunze kuvugwaho rumwe cyane cyane abakristu babirwanya bivuye inyuma bavuga ko ari ibishitani Umubavu.com,"Most of what is often published by Mubalaka Edouard is not often discussed, especially by Christians who oppose it from the back saying that it is a paradise Umubavu.com"
kin_train_00373,"Perezida Kagame wagize icyo atangaza bwa mbere ku ifatwa rya Lt Gen KARENZI, yavuze ko ibyakozwe ari ubucakara, ubwirasi ndetse n'ubukoloni bigikomeje muri Afurika.","President Kagame, who announced the arrest of Lt Gen KARENZI for the first time, said that slavery, terrorism and colonialism are still going on in Africa.","Ubwo Perezida Kagame yavugaga iri jambo, Abanyarwanda mu bice bitandukanye by'igihugu bari mu mihanda bamagana ifatwa rya Lt Gen Karenzi Karake.","When President Kagame said this, Rwandans in different parts of the country were in the streets protesting the arrest of Lt Gen Karenzi Karake."
kin_train_00374,Aha abantu benshi usanga barya ibyo abakunzi babo barya cyangwa banywa nyamara mbere atari ko byari bimeze.,"Many people now eat what their loved ones eat or drink, but it wasn't like that before.","Kurya inyama zanyuze mu nganda Usanga abantu benshi bakunda ibintu byanyuze mu nganda, nyamara akenshi usanga atari byiza ku mubiri.","Eating Processed Meat You'll find that many people love processed meat, but it's often not healthy for the body."
kin_train_00375,"Blatter yamenyeshejwe n’ubushinjacyaha bukuru bw’u Busuwisi ko aregwa kubera inguzanyo bivugwa ko FIFA yayoboraga, yahaye Ishyirahamwe ry’umupira w’amaguru rya Trinidad &Tobago mu",Blatter has been notified by the Swiss Attorney General that he is being prosecuted over a loan allegedly directed by FIFA to the Trinidad &amp; Tobago Football Association in,Sepp Blatter wayoboraga FIFA ari gukorwaho iperereza kubera miliyoni 1$ yagurijwe Ishyirahamwe ry'Umupira w'Amaguru rya Trinidad & Tobago mu 2010,FIFA president Sepp Blatter is under investigation over a $1 million loan to the Trinidad &amp; Tobago Football Association in 2010.
kin_train_00376,Ati “ Amafaranga nayivanyemo nayaguzemo ikibanza cya miliyoni imwe n’ibihumbi magana abiri by’amafaranga y’u Rwanda.”,"He said, ""The money I took out of it was worth one million two hundred Rwandan francs.""","Iyi igura $3,000 ni ukuvuga asaga miliyoni ebyiri n’ibihumbi 500 by’amafaranga y’u Rwanda.","This one costs $3,000, which is more than two and a half million Rwandan francs."
kin_train_00377,"Mu makipe y’abafana b’amakipe yo mu Rwanda harimo aba APR FC, Rayon Sports ndetse n’aba Kiyovu SC ari nayo ari mu itsinda ribanza.","Among the fan clubs of Rwandan teams are APR FC, Rayon Sports and Kiyovu SC who are also in the first group.","Usengimana Faustin yakiniye amakipe atandukanye mu Rwanda arimo Rayon Sports yanazamukiyemo na APR FC, aha hose akaba yaragiye atwara ibikombe.","Usengimana Faustin played for various teams in Rwanda, including Rayon Sports and APR FC, where he won trophies."
kin_train_00378,"Niba inkari zawe wumva zinuka cyane, bishobora kuba ikimenyetso cy’uko urwaye ubwandu bw’umuyoboro w’inkari (infection urinaire/urinary tract infection), indwara y’impyiko cg umwijima.","If your urine smells bad, it could be a sign of a urinary tract infection, kidney or liver disease.","Ibyo wituma Nubwo amabyi adahumura, ariko mu gihe wumva anuka bikabije; nk’igihe anuka nk’ibintu byaboze cg ibindi wumva bidasanzwe, bishobora kuba ikimenyetso cy’uburwayi.","What you do Although the pollen does not smell, but when you feel the smell; For example, when it smells like something rotten or something else feels strange, it can be a sign of illness."
kin_train_00379,"Perezida Kagame yavuze ko nta ngufu za gisirikari u Rwanda rufite, nta n'ikoranabuhanga rihanitse, ariko ko hari ikindi bafite, aricyo mbaraga z'umujinya.","President Kagame said that Rwanda has no military power, no advanced technology, but that they have something else, which is the power of anger.","Imbere y'abayobozi batandukanye n'imbaga y'abari baje kumva indahiro z'abayobozi bashya, Perezida Kagame yavuze ko hari icyo abanyamahanga bashakaga kugeraho mu Rwanda batagezeho.","In front of different leaders and the crowd of people who came to hear the oath of the new leaders, President Kagame said that there was something that foreigners wanted to achieve in Rwanda but they did not achieve it."
kin_train_00380,"Francois Regis Rukundakuvuga wagizwe Perezida w’uru rukiko, yari asanzwe ari Umucamanza mu Rukiko rw’Ikirenga kuva muri Mata","Francois Regis Rukundakuwuga who was appointed President of this court, was already a Judge in the Supreme Court since April","Dr Aime Muyoboke Kalimunda wagizwe Umucamanza mu Rukiko rw’Ikirenga, yari asanzwe ari Perezida w’Urukiko rw’Ubujurire akaba ari we wasimbuwe na Francois Regis Rukundakuvuga.","Dr Aime Muyoboke Kalimunda was appointed a Supreme Court Judge, who was previously the President of the Court of Appeal and was replaced by Francois Regis Rukundakuvuga."
kin_train_00381,Ni umukino wakinywe kuri uyu wa Gatatu tariki 10 Mutarama 2018 guhera saa cyenda n’igice ku isaha y’i Kigali.,"It is a game played on Wednesday, January 10, 2018, starting at 9:30 Kigali time.","Umukino watangiye ku isaha ya saa kumi n’ebyiri z’umugoroba(18h00), aho kuba saa cyenda n’igice nkuko bisanzwe kuyindi mikino.","The game started at 18:00, instead of 9:30 as usual in other games."
kin_train_00382,Minisitiri Dr Gashumba avuga ko ubuhahirane hagati y’ibihugu bukomeje kandi bazakomeza gushyira hamwe cyane ko Congo ifite ubunararibonye mu guhangana na Ebola.,Minister Dr. Gashumba says that the cooperation between the countries continues and they will continue to focus on Congo's experience in dealing with Ebola.,"Yagize ati “Gushyira hamwe na Congo byadufashije kugira ubunararibonye nk’igihugu cyahuye na Ebola, gusa tuzakomeza kuganira dukomeza ibikorwa by’isuku no gukumira Ebola.","He said, ""Joining Congo has helped us gain experience as a country that has faced Ebola, but we will continue to discuss and continue the sanitation and prevention of Ebola."
kin_train_00383,Inspector Emmanuel Kayigi umuvugizi wa Polisi y'igihugu ikorera mu ntara y'iburasirazuba avuga ko ari ibyaha byatewe n'ubusinzi atari ibyishimo by'iminsi mikuru.,"Inspector Emmanuel Kayigi, the spokesperson of the National Police in the Eastern Province says that these are crimes caused by drunkenness and not the joy of the holidays.","Umuvugizi wa Polisi mu Ntara y’Iburengerazuba, Chief Inspector of Police (CIP) Bonaventure Twizere Karekezi, avuga ko gufatwa kw’aba bantu bose byaturutse ku makuru yatanzwe n’abaturage.","The spokesperson of the Police in the Western Province, Chief Inspector of Police (CIP) Bonaventure Twizere Karekezi, says that the arrest of all these people resulted from information provided by the public."
kin_train_00384,Kubeshya mu tuntu duto Iyo ubeshya umukunzi wawe mu tuntu duto tworoheje nko kumubwira aho uri atariho uri bituma agenda agutakariza icyizere gahoro gahoro.,"Lying in small things When you lie to your partner in small things like telling him where you are not, he will slowly lose trust in you.",Kubeshya Kubeshya ni ingeso mbi cyane idashobora kwihanganirwa mu rukundo kuko iyo ubeshya umukunzi wawe agutakariza icyizere kandi urukundo rutarimo icyizere ruba rwamaze gusenyuka.,Lying Lying is a very bad habit that cannot be tolerated in love because when you lie your partner loses trust in you and love without trust has already collapsed.
kin_train_00385,"Ubwo yatangiza iyo gahunda, Minisitiri w’Urubyiruko n’ikoranabuhanga, Jean Philbert Nsengimana yavuze ko “uwo mushinga nukora neza uzagezwa mu gihugu hose.”","When he launched the program, the Minister of Youth and Technology, Jean Philbert Nsengimana said that ""if the project is successful, it will be implemented throughout the country.""","Minisitiri w’Urubyiruko n’Ikoranabuhanga, Jean Philbert Nsengimana yavuze ko amasezerano yasinywe uyu munsi agamije guhuza abaturage benshi bataragerwaho n’ikoranabuhanga muri Afurika.","The Minister of Youth and Technology, Jean Philbert Nsengimana said that the agreement signed today is aimed at connecting the majority of people who have not yet had access to technology in Africa."
kin_train_00386,"Guverineri w’Intara y’Amajyaruguru, Gatabazi Jean Marry Vianney, yabwiye abaturage ati “Tugomba kuboneza urubyaro dushaka ubuzima bwiza, ariko ntibigomba guhera mu magambo, bigomba gushyirwa mu bikorwa.”","The Governor of the Northern Province, Gatabazi Jean Marry Vianney, told the people: ""We must plan the offspring if we want a healthy life, but it should not start with words, it should be implemented.""","Guverineri w’Intara y’Amajyaruguru, Gatabazi Jean Marie Vianney uvuga ko yabanye na Padiri Rutsindintwarane ahitwa I Burehe mu 1990, yavuze ko ababajwe n’urupfu rwe.","The governor of the Northern Province, Gatabazi Jean Marie Vianney, who said that he lived with Father Rutsindintwarane at I Burehe in 1990, said that he was saddened by his death."
kin_train_00387,"Kanseri y’ibere iterwa n’ukwiyongera kudasanzwe k’uturemangingo tw’ibere, turakura birenze urugero umubiri ntubashe kuba wabicunga.","Breast cancer is caused by abnormal growth of breast tissue, which grows too much for the body to handle.","Kanseri y’ibere iterwa n’ukwiyongera kudasanzwe k’uturemangingo tw’ibere, turakura birenze urugero umubiri ntubashe kuba wabicunga neza.Yibasira abagore n’abagabo ariko ikunze kuboneka cyane mu bagore.","Breast cancer is caused by the abnormal growth of breast tissue, which grows too much for the body to handle properly. It affects both women and men but is more common in women."
kin_train_00388,Mukashyaka yatubwiye ko Byiringiro yahise atoroka nyuma yo kwica Kamuhire kugeza ubwo twakoraga iyi nkuru akaba yari atarafatwa.,Mukasyaka told us that Biiriringo escaped after killing Kamuhire and as we were doing this story he had not been arrested.,Byiringiro nyuma yo kubona ko ashobora kuzakurikiranwaho icyaha cyo kwica Kamuhire yahise ahunga ariko inzego z’umutekano zisaba abaturage kuzifasha kumushaka.,"Hope after seeing that he might be prosecuted for murdering Kamuhire, he ran away but the security agencies asked the public to help them find him."
kin_train_00389,"Inzobere mu buvuzi akaba akaba n’umuyobozi wa MBC Hospital, Dr.","Medical expert and director of MBC Hospital, Dr.","Abahanga bagaragaza ko iyo kanseri itahuwe kare ivurwa igakira Umuganga w’indwara z’umubiri, akaba n’umuyobozi wa MBC Hospital, Dr.",Experts show that cancer that is not detected early is treated and cured.
kin_train_00390,"Uzwi cyane ni Chloroquine, Ishami ry’Umuryango w’Abibumbye ryita ku Buzima (OMS) ukaba Umuryango mpuzamahanga ushinzwe iby’ubuzima wamaze guhagarika ubushakashatsi bwakorwaga kuri uwo muti.","The most famous is Chloroquine, the World Health Organization (WHO) and the International Health Organization have already stopped research on this drug.","RBC ku bufatanye n’Umuryango Ihorere Munyarwanda (IMRO) n’Ishami ry’Umuryango w’Abibumbye ryita ku Buzima bw’Imyororokere (UNFPA), yizihije umunsi mpuzamahanga wahariwe kuboneza urubyaro.","RBC in collaboration with the Rwandan Reproductive Organization (IMRO) and the United Nations Reproductive Health Organization (UNFPA), celebrated the International Family Planning Day."
